"Sujets","Demande","Domaine","Niveau de priorité"
"Rassemblement bruyant","Bonjour, mes voisins font une fête très bruyante avec la musique à fond depuis 23h. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Moyenne"
"Dégradation de mobilier urbain","Bonjour, des individus squattent et fument dans la cage d'escalier de notre immeuble. Ça se passe au <adresse>.","Ordre Public & Nuisances","Moyenne"
"Dégradation de mobilier urbain","Bonjour, des individus squattent et fument dans la cage d'escalier de notre immeuble. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Moyenne"
"Agression à l'arme blanche","Allô la police ? un homme menace les passants avec un couteau dans la rue. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Individu menaçant","Venez vite ! il y a des individus en train de forcer la porte de mon voisin au pied de biche. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Rassemblement bruyant","Bonjour le commissariat, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Basse"
"Squat dans les parties communes","Allô la police, mes voisins font une fête très bruyante avec la musique à fond depuis 23h. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Basse"
"Agression à l'arme blanche","Au secours, j'ai besoin d'aide ! un homme menace les passants avec un couteau dans la rue. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Squat dans les parties communes","Bonjour, des individus squattent et fument dans la cage d'escalier de notre immeuble. Ça se passe au <adresse>.","Ordre Public & Nuisances","Basse"
"Agression à l'arme blanche","Venez vite ! mon conjoint est très violent, il casse tout et j'ai peur pour ma vie. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Agression à l'arme blanche","Allô le 17 ? je viens de me faire arracher mon sac par deux individus en scooter. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Individu menaçant","Allô le 17 ? je viens de me faire arracher mon sac par deux individus en scooter. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Rassemblement bruyant","Bonjour, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. Ça se passe au <adresse>.","Ordre Public & Nuisances","Moyenne"
"Squat dans les parties communes","Bonjour le commissariat, mes voisins font une fête très bruyante avec la musique à fond depuis 23h. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Basse"
"Véhicule volé retrouvé","Bonjour, un véhicule bloque complètement ma sortie de garage, je ne peux pas aller travailler. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Tapage nocturne","Allô la police, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Basse"
"Individu menaçant","Au secours, j'ai besoin d'aide ! un homme menace les passants avec un couteau dans la rue. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Cambriolage en cours","Allô la police ? je viens de me faire arracher mon sac par deux individus en scooter. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
"Cambriolage en cours","Au secours, j'ai besoin d'aide ! un homme menace les passants avec un couteau dans la rue. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Dégradation de mobilier urbain","Allô la police, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Basse"
"Violences conjugales","Allô la police ? je viens de me faire arracher mon sac par deux individus en scooter. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Délit de fuite après accident","Bonjour, des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Agression à l'arme blanche","Allô le 17 ? je viens de me faire arracher mon sac par deux individus en scooter. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Véhicule volé retrouvé","Bonjour, je veux signaler un incident. je crois avoir repéré un véhicule volé et abandonné sur un parking. J'ai pu relever la plaque d'immatriculation, c'est la <plaque_immat>.","Sécurité Routière & Circulation","Moyenne"
"Véhicule volé retrouvé","Bonjour, je veux signaler un incident. une voiture vient de percuter la mienne et le conducteur a pris la fuite. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Délit de fuite après accident","Allô le 17, des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Stationnement très gênant","Bonjour, un véhicule bloque complètement ma sortie de garage, je ne peux pas aller travailler. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Stationnement très gênant","Bonjour, je veux signaler un incident. un véhicule bloque complètement ma sortie de garage, je ne peux pas aller travailler. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Violences conjugales","Allô le 17 ? je viens de me faire arracher mon sac par deux individus en scooter. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Individu menaçant","Allô le 17 ? je viens de me faire arracher mon sac par deux individus en scooter. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Squat dans les parties communes","Bonjour, un groupe de jeunes est en train de casser les abribus et les poubelles. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Moyenne"
"Véhicule volé retrouvé","Allô le 17, des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Dégradation de mobilier urbain","Allô la police, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Basse"
"Violences conjugales","Allô la police ? je viens de me faire arracher mon sac par deux individus en scooter. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
"Véhicule volé retrouvé","Bonjour, je veux signaler un incident. je crois avoir repéré un véhicule volé et abandonné sur un parking. J'ai pu relever la plaque d'immatriculation, c'est la <plaque_immat>.","Sécurité Routière & Circulation","Moyenne"
"Tapage nocturne","Bonjour, des individus squattent et fument dans la cage d'escalier de notre immeuble. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Basse"
"Délit de fuite après accident","Bonjour, je veux signaler un incident. des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. J'ai pu relever la plaque d'immatriculation, c'est la <plaque_immat>.","Sécurité Routière & Circulation","Moyenne"
"Stationnement très gênant","Bonjour, je crois avoir repéré un véhicule volé et abandonné sur un parking. J'ai pu relever la plaque d'immatriculation, c'est la <plaque_immat>.","Sécurité Routière & Circulation","Moyenne"
"Délit de fuite après accident","Bonjour, je crois avoir repéré un véhicule volé et abandonné sur un parking. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Tapage nocturne","Allô la police, des individus squattent et fument dans la cage d'escalier de notre immeuble. Ça se passe au <adresse>.","Ordre Public & Nuisances","Basse"
"Dégradation de mobilier urbain","Bonjour le commissariat, mes voisins font une fête très bruyante avec la musique à fond depuis 23h. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Basse"
"Individu menaçant","Au secours, j'ai besoin d'aide ! un homme menace les passants avec un couteau dans la rue. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
"Rodéo urbain","Bonjour, un véhicule bloque complètement ma sortie de garage, je ne peux pas aller travailler. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Stationnement très gênant","Bonjour, des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Tapage nocturne","Allô la police, un groupe de jeunes est en train de casser les abribus et les poubelles. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Moyenne"
"Stationnement très gênant","Bonjour, une voiture vient de percuter la mienne et le conducteur a pris la fuite. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Véhicule volé retrouvé","Bonjour, des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Squat dans les parties communes","Allô la police, des individus squattent et fument dans la cage d'escalier de notre immeuble. Ça se passe au <adresse>.","Ordre Public & Nuisances","Moyenne"
"Rodéo urbain","Bonjour, je veux signaler un incident. des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Délit de fuite après accident","Allô le 17, un véhicule bloque complètement ma sortie de garage, je ne peux pas aller travailler. J'ai pu relever la plaque d'immatriculation, c'est la <plaque_immat>.","Sécurité Routière & Circulation","Moyenne"
"Violences conjugales","Venez vite ! je viens de me faire arracher mon sac par deux individus en scooter. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Agression à l'arme blanche","Au secours, j'ai besoin d'aide ! un homme menace les passants avec un couteau dans la rue. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Rodéo urbain","Allô le 17, un véhicule bloque complètement ma sortie de garage, je ne peux pas aller travailler. J'ai pu relever la plaque d'immatriculation, c'est la <plaque_immat>.","Sécurité Routière & Circulation","Moyenne"
"Stationnement très gênant","Allô le 17, je crois avoir repéré un véhicule volé et abandonné sur un parking. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Stationnement très gênant","Bonjour, je veux signaler un incident. je crois avoir repéré un véhicule volé et abandonné sur un parking. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Squat dans les parties communes","Bonjour, un groupe de jeunes est en train de casser les abribus et les poubelles. Ça se passe au <adresse>.","Ordre Public & Nuisances","Basse"
"Dégradation de mobilier urbain","Allô la police, un groupe de jeunes est en train de casser les abribus et les poubelles. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Basse"
"Agression à l'arme blanche","Venez vite ! un homme menace les passants avec un couteau dans la rue. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
