texte,domaine,severite,impact,cible,friction
Egouts débordants,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Sauve l'egout,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Arrête le débordement,SERVICES URBAINS,3,2,4,COMPLET
Accès non autorisé à base de données.,CYBERSÉCURITÉ,3,2,0,MANQUE_CONTEXTE
Chiffrement désactivé sur serveur.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Intrusion par le biais de FTP.,CYBERSÉCURITÉ,3,2,0,MANQUE_CONTEXTE
Nouvelle adresse IP suspecte.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Il fait beau aujourd'hui, non ?",NON_URGENT,1,1,0,MANQUE_LIEU
J'ai perdu mon horloge.,NON_URGENT,2,1,0,MANQUE_LIEU
"Il fait froid, mettons une veste.",NON_URGENT,1,1,0,MANQUE_LIEU
Ma pizza est froide.,NON_URGENT,2,1,0,MANQUE_LIEU
Incendie cuisine ! Quelqu'un aide ?,POMPIER,4,1,0,MANQUE_LIEU
Le feu est dans la cuisine ! Urgent !,POMPIER,4,1,0,MANQUE_LIEU
Il y a un feu dans la cuisine ! Alerte immédiate !,POMPIER,4,1,0,MANQUE_LIEU
"Personne froid, appeler les secours",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Chaleur extrême, besoins urgent",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Temperature froide, aide rapidement",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Froid intense, appel médicale",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Alerte immédiate,POLICE,4,1,0,MANQUE_LIEU
Agression armée,POLICE,3,2,4,MANQUE_LIEU
Trouvez-moi,POLICE,2,1,0,MANQUE_CONTEXTE
Appel urgent,POLICE,3,2,4,MANQUE_LIEU
URGENCE: Cambriolage en cours près de l'hôpital.,POLICE,4,2,0,MANQUE_LIEU
POLICE: Cambriolage imminént sur la rue principale.,POLICE,3,1,0,MANQUE_LIEU
URGENCE: Cambriolage suspect près de l'école.,POLICE,4,2,0,MANQUE_LIEU
POLICE: Cambriolage en cours sur la place de la ville.,POLICE,3,1,0,MANQUE_LIEU
URGENCE: Cambriolage immédiat sur le marché central.,POLICE,4,2,0,MANQUE_LIEU
Panique. Pizza erronée.,NON_URGENT,1,1,0,MANQUE_LIEU
"Commande fausse, aide s'il te plaît.",NON_URGENT,1,1,0,MANQUE_LIEU
"Mauvaise commande, quelqu'un aide?",NON_URGENT,1,1,0,MANQUE_LIEU
"Pizza incorrecte, merci de l'annuler.",NON_URGENT,1,1,0,MANQUE_LIEU
"Erreur commande, aide!",NON_URGENT,1,1,0,MANQUE_LIEU
Enfant seul! Cambriolage! Police aide!,POLICE,4,1,0,MANQUE_LIEU
Aide police! Enfant volé! Je l'ai vu entrer!,POLICE,4,1,0,MANQUE_LIEU
Police! Enfant disparu! Aide vite!,POLICE,4,1,0,MANQUE_LIEU
Enfant en danger! Cambriolage dans mon quartier!,POLICE,4,1,0,MANQUE_LIEU
Aide police! Enfant volé! L'avez-vous vu?,POLICE,4,1,0,MANQUE_LIEU
Pylône effondré - Urgent !,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Energie coupée - Appel urgent!,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
Problème électrique - Urgent!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Pylône tombe - Urgent!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Eclairage coupé - Urgent!,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
Internet inaccessible?,DIGITAL SUPPORT,2,2,2,MANQUE_CONTEXTE
Problème réseau?,DIGITAL SUPPORT,2,3,4,MANQUE_CONTEXTE
Ma connexion internet ne fonctionne pas.,DIGITAL SUPPORT,1,1,0,MANQUE_LIEU
Hémorragie critique,MÉDICAL,4,4,4,COMPLET
TGV bloqué ? Qui ?,TRANSPORT & MOBILITÉ,3,2,4,MANQUE_CONTEXTE
Numéro TGV ?,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_IDENTIFIANT
Arrêt TGV où ?,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
"TGV bloqué, quel train ?",TRANSPORT & MOBILITÉ,3,2,4,MANQUE_IDENTIFIANT
Incendie dans une voiture sur la route.,POMPIER,3,2,0,MANQUE_LIEU
Casque cassé sur un passant.,POMPIER,1,2,0,MANQUE_LIEU
Véhicule bloqué sur la route.,POMPIER,3,2,0,MANQUE_LIEU
Arbre tombé sur le trottoir.,POMPIER,3,2,0,MANQUE_LIEU
Fuite de gaz sur la route.,POMPIER,4,3,0,MANQUE_LIEU
Mon ordinateur ne fonctionne pas.,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Perte de connexion Wi-Fi.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon ordi est mort!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Internet pas bon.,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Fuite suspecte de gaz. Vérifie le lieu.,POMPIER,4,1,0,MANQUE_LIEU
Position du gaz détectée. Prépare le kit d'intervention.,POMPIER,3,2,0,MANQUE_CONTEXTE
Lieu sécurisé ? Confirme immédiatement.,POMPIER,4,1,0,MANQUE_LIEU
Détecteur de gaz actif ? Indiquez-le sans delay.,POMPIER,3,2,0,MANQUE_CONTEXTE
Controle du lieu avant intervention. En route immédiatement.,POMPIER,4,1,0,MANQUE_LIEU
Troll: Omg mon ongle cassé!,NON_URGENT,1,1,0,MANQUE_LIEU
Raconte moi une blague de guerre!,NON_URGENT,1,1,0,MANQUE_LIEU
Film d'action préféré?,NON_URGENT,1,1,0,MANQUE_LIEU
"Pizza froide, quel dommage!",NON_URGENT,1,1,0,MANQUE_LIEU
Enfant seul! Pleure. Demandez police!,POLICE,3,2,4,MANQUE_CONTEXTE
Rixe en cours! Appeler les gendarmes!,POLICE,3,2,4,MANQUE_CONTEXTE
Rixe aiguë! Appeler police!,POLICE,3,2,4,MANQUE_CONTEXTE
Enfant solo. Demandez aide!,POLICE,2,1,0,MANQUE_LIEU
Ransomware sur mon PC !,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
Mon ordinateur ne répond plus !,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
Cryptage du disque dur !,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
Mon site web est inaccessible !,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
Demande de paiement pour le déchiffrement !,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
Ransomware! Mon ordinateur est bloqué!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Je suis pris dans une attaque ransomware!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mon système est crypté!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Feu cuisine! Pleure!,POMPIER,4,1,0,MANQUE_LIEU
"Fire in kitchen, very hot!",POMPIER,3,2,2,MANQUE_CONTEXTE
Kitchen on fire! Call for help!,POMPIER,4,1,0,MANQUE_LIEU
Fire break out in kitchen!,POMPIER,3,2,2,MANQUE_CONTEXTE
"Kitchen on fire, need help immediately!",POMPIER,4,1,0,MANQUE_LIEU
Pylône effondré près de la Route des Étoiles,ÉNERGIE & INFRASTRUCTURES,4,3,4,MANQUE_CONTEXTE
Accident sur la ligne électrique à l'intersection,ÉNERGIE & INFRASTRUCTURES,3,2,4,MANQUE_LIEU
Pylône électrique cassé sur le pont de la Rivière Bleue,ÉNERGIE & INFRASTRUCTURES,3,2,4,MANQUE_LIEU
Problème de tension sur la ligne électrique dans le quartier,ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_LIEU
Pylône électrique éteint dans le parc central,ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_LIEU
Mon écran ne fonctionne pas,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mes dessins sont effacés,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Je suis sans internet,CYBERSÉCURITÉ,4,2,2,MANQUE_LIEU
Mon dessin est disparu,CYBERSÉCURITÉ,3,1,0,MANQUE_LIEU
Virus sur mon PC ?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Comment enlever ce ransomware ?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Oui, mon TGV est en panne.",TRANSPORT & MOBILITÉ,3,2,4,MANQUE_CONTEXTE
C'est l'heure du repas ?,TRANSPORT & MOBILITÉ,1,1,0,MANQUE_LIEU
TGV bloqué à Paris ? Où est mon train ?,TRANSPORT & MOBILITÉ,4,3,2,MANQUE_LIEU
"Oui, mon TGV est bloqué. Qu'est-ce que c'est ?",TRANSPORT & MOBILITÉ,3,2,4,MANQUE_CONTEXTE
NUAGE CHIMIQUE DETECTÉ,RISQUES ENVIRONNEMENTAUX,4,2,0,MANQUE_LIEU
LIVRE DE L'EXPLOSION,RISQUES ENVIRONNEMENTAUX,3,3,0,MANQUE_LIEU
VENT D'INCENDI,RISQUES ENVIRONNEMENTAUX,4,2,0,MANQUE_LIEU
BOMBE D'EAU RIVIERE,RISQUES ENVIRONNEMENTAUX,3,4,0,MANQUE_LIEU
NUAGE TOXIQUE SITE INCONNU,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
SDF hypothermie,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
SDF ne bouge pas,ASSISTANCE SOCIALE,2,1,0,MANQUE_LIEU
SDF froid urgent,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Fumée dans la kitchen !,POMPIER,3,2,4,MANQUE_IDENTIFIANT
Incendie dans la cuisine !,POMPIER,4,1,0,MANQUE_LIEU
Fumée en cuisine !,POMPIER,3,2,4,MANQUE_IDENTIFIANT
Infarctus suspecté dans le quartier!,MÉDICAL,4,2,0,MANQUE_LIEU
URGENT: Infarctus dans ma rue!,MÉDICAL,4,3,0,MANQUE_LIEU
"Infarctus suspecté, j'arrive!",MÉDICAL,4,1,0,MANQUE_LIEU
"URGENT: Infarctus, aidez!",MÉDICAL,4,2,0,MANQUE_LIEU
"Infarctus suspecté, appel en cours!",MÉDICAL,4,1,0,MANQUE_LIEU
Veuillez indiquer l'emplacement exact.,MÉDICAL,4,1,0,MANQUE_LIEU
Identifiez la patiente immédiatement.,MÉDICAL,4,1,0,MANQUE_IDENTIFIANT
Présentez rapidement les symptômes actuels.,MÉDICAL,4,1,0,MANQUE_SYMPTOMES
Vérifiez la dernière mesure de pression artérielle.,MÉDICAL,4,1,0,MANQUE_MESSAGE_ERREUR
Fournissez les détails du contexte médical.,MÉDICAL,4,1,0,MANQUE_CONTEXTE
Serveur inaccessible,CYBERSÉCURITÉ,3,2,4,MANQUE_IDENTIFIANT
Intrusion serveur,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Problème connexion,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Serveur indisponible,CYBERSÉCURITÉ,3,2,4,MANQUE_IDENTIFIANT
Demandez l'heure,NON_URGENT,1,1,0,MANQUE_LIEU
Météo aujourd'hui,NON_URGENT,1,1,0,MANQUE_LIEU
Vérifiez la météo demain,NON_URGENT,1,1,0,MANQUE_LIEU
Quelle heure est-il?,NON_URGENT,1,1,0,MANQUE_LIEU
Météo à Paris,NON_URGENT,1,1,0,MANQUE_LIEU
Feu cuisine ! Appel urgent !,POMPIER,4,1,0,MANQUE_LIEU
Feu dans la cuisine ! Rendez-vous vite s'il vous plaît.,POMPIER,3,1,0,MANQUE_LIEU
Incendie à ma cuisine ! Appel immédiat!,POMPIER,4,2,0,MANQUE_LIEU
Serveur down! Urgent!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Intrusion! Site bloque!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Serveur KO! Contactez-moi!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Problème serveur! Pas grave?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Serveur hors ligne! Appeler les pros!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Inondation rapide!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Eau profonde! Courrez!,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_CONTEXTE
Alerte inondation! Rendez-vous à l'école!,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_LIEU
Inondation! Suivez la route!,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_CONTEXTE
Alerte! Inondation en cours!,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_LIEU
Data leak detected! Quick fix needed!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Sensitive info exposed! Secure immediately!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Unsecure connection! Upgrade now!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Malware detected! Remove immediately!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Phishing attempt! Verify identity!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Coupure profonde en A1,MÉDICAL,4,2,4,MANQUE_CONTEXTE
Incision perdue en B3,MÉDICAL,3,2,4,MANQUE_LIEU
Secheur manquant en C5,MÉDICAL,3,1,0,MANQUE_LIEU
Bandage cassé en D2,MÉDICAL,2,1,0,MANQUE_LIEU
Hemostase inefficace en E4,MÉDICAL,3,2,4,MANQUE_LIEU
Menace suicide pont,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Situé sur pont, menace suicide",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Suicide menacé pont, aide immédiate",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Menace suicide pont, contact urgent",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Data leak! What now?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Panic mode. Need help!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Data compromised. What's next?,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Fuite de données. Urgent!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Data leak! Help me!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Train déraillé - Aide immédiate !,TRANSPORT & MOBILITÉ,4,2,4,MANQUE_CONTEXTE
Train en panne près de l'arrêt ?,TRANSPORT & MOBILITÉ,3,1,2,MANQUE_LIEU
Train accidenté - Urgent !,TRANSPORT & MOBILITÉ,4,3,2,MANQUE_CONTEXTE
Train en retard - Contactez-nous !,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
À l'aide,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Au feu,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Ça saigne,SERVICES URBAINS,3,2,2,MANQUE_CONTEXTE
Vite police,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Incendie,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Menace suicidaire pont, position exacte ?",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Statut du pont, quel risque ?",ASSISTANCE SOCIALE,3,2,0,MANQUE_CONTEXTE
"Coordonnées de l'individu, rapides !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Menace évaluée, quel plan d'action ?",ASSISTANCE SOCIALE,4,1,0,MANQUE_CONTEXTE
"Accès au pont, comment sécuriser ?",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Pizza froide! Quoi faire?,NON_URGENT,1,1,0,MANQUE_LIEU
"Ongle cassé, qu'est-ce?",NON_URGENT,1,1,0,MANQUE_LIEU
"Commande pizza, mauvaise connexion.",NON_URGENT,1,1,0,MANQUE_LIEU
"Voix coupée, pizza où?",NON_URGENT,1,1,0,MANQUE_LIEU
"Pizza froide, ongle cassé.",NON_URGENT,1,1,0,MANQUE_LIEU
J'ai vu un ours dans l'école !,ANIMALIER,4,1,0,MANQUE_LIEU
Chien terrifiant dans le hall !,ANIMALIER,3,2,4,MANQUE_LIEU
Oiseau sauvage dans les toilettes !,ANIMALIER,2,1,0,MANQUE_LIEU
Je crois voir un ours dans la cour !,ANIMALIER,4,1,0,MANQUE_LIEU
Accident autoroute 20km.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Collision à 15 km.,TRANSPORT & MOBILITÉ,3,2,4,MANQUE_CONTEXTE
Problème sur l'autoroute.,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Accident sur la voie rapide.,TRANSPORT & MOBILITÉ,3,2,4,MANQUE_CONTEXTE
Fuite de données massive!,CYBERSÉCURITÉ,4,3,2,MANQUE_CONTEXTE
Hackers ont notre data!,CYBERSÉCURITÉ,4,3,2,MANQUE_CONTEXTE
Leur site est down!,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Data compromis! Aide!,CYBERSÉCURITÉ,3,2,1,MANQUE_CONTEXTE
Data fuite! Quelle blague?,CYBERSÉCURITÉ,1,1,0,MANQUE_LIEU
TGV bloqué! Où est mon train?,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Mon TGV ne roule pas! Aidez-moi!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
TGV en panne. Qu'est-ce qui se passe?,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Mon TGV est coincé! C'est un drame!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
TGV bloqué! Aidez-moi à partir du téléphone!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Rixe urbaine. Urgent.,POLICE,4,1,0,MANQUE_LIEU
"Personne blessé, aide immédiate.",POLICE,4,2,0,MANQUE_LIEU
Trouver la personne en colère.,POLICE,3,1,2,MANQUE_CONTEXTE
"Bruit étranger, quelqu'un menace.",POLICE,3,2,0,MANQUE_LIEU
Détecter la cause du tumulte.,POLICE,2,1,0,MANQUE_CONTEXTE
Appel Ransomware,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
Ransomware sur ordinateur,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
SOS Ransomware,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
Ordinateur verrouillé,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
Ransomware alerte,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
Coulée de boue detectede. URGENT.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Localisation boue inconnue. Urgent action requise.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Situation critique : boue dangereuse. Actif immediatement.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Coulée de boue repérée. Contact service immédiatement.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Boue avertie. Action rapide necessaire.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Aide immédiate,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Appel police,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
SOS pont,ASSISTANCE SOCIALE,3,2,4,MANQUE_CONTEXTE
Aide médicale,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Coupure profonde chez patient.,MÉDICAL,4,1,0,MANQUE_LIEU
Infections postop. suspectées.,MÉDICAL,3,2,4,COMPLET
Réanimation cardio-respiratoire nécessaire.,MÉDICAL,4,1,0,MANQUE_LIEU
Complications de la chirurgie.,MÉDICAL,3,2,4,COMPLET
Perte de conscience inattendue.,MÉDICAL,4,1,0,MANQUE_LIEU
Données personnelles volées !,CYBERSÉCURITÉ,3,2,0,MANQUE_CONTEXTE
Fuite informatique !,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Données sensibles disparues !,CYBERSÉCURITÉ,3,2,0,MANQUE_CONTEXTE
Menace suicidaire pont ?,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Pizza froide ?,ASSISTANCE SOCIALE,1,3,0,MANQUE_LIEU
Ongle cassé ?,ASSISTANCE SOCIALE,1,2,4,MANQUE_CONTEXTE
Film d'action ?,ASSISTANCE SOCIALE,2,1,0,MANQUE_LIEU
Egout en panne? Contactez-nous rapidement!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Problème d'égout près de chez vous?,SERVICES URBAINS,3,2,4,MANQUE_LIEU
Égout débordant! Aidez-nous!,SERVICES URBAINS,3,2,4,MANQUE_LIEU
Problème d'égout en cours!,SERVICES URBAINS,3,2,4,MANQUE_LIEU
Égout débordant à notre endroit?,SERVICES URBAINS,3,2,4,MANQUE_LIEU
Asthme critique au quartier !,MÉDICAL,4,1,0,MANQUE_LIEU
Trouve-moi un médecin !,MÉDICAL,2,3,0,MANQUE_LIEU
Asthme soudain ! Urgent.,MÉDICAL,4,1,0,MANQUE_LIEU
J'ai besoin d'aide médicale.,MÉDICAL,3,2,4,MANQUE_CONTEXTE
Blackout total sur hôpital. Urgent.,ÉNERGIE & INFRASTRUCTURES,4,3,2,MANQUE_CONTEXTE
Batterie épuisée. Réactiver immédiatement.,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
Alerte blackout hospitalière. Coupure critique.,ÉNERGIE & INFRASTRUCTURES,4,3,2,MANQUE_CONTEXTE
Batterie de secours faible. Surveiller.,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
Recommandation de déconnexion. Risque élevé.,ÉNERGIE & INFRASTRUCTURES,2,1,0,MANQUE_CONTEXTE
Pylône tombe!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Au secours! Pylône effondré!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Panne électrique grande!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Le pylône est tombé!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
TGV bloqué Paris-Lyon,TRANSPORT & MOBILITÉ,4,2,2,MANQUE_CONTEXTE
Problème technique TGV Strasbourg-Lille,TRANSPORT & MOBILITÉ,3,1,2,MANQUE_LIEU
Problème TGV Lyon-Bordeaux,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Alerte rixe urbaine sur Rue Verte.,POLICE,3,2,4,MANQUE_CONTEXTE
"Rixe en cours, quartier 5ème arrondissement.",POLICE,2,1,0,MANQUE_LIEU
Collision entre voitures proche de la banque.,POLICE,4,3,2,MANQUE_CONTEXTE
Incendie sur le trottoir du marché central.,POLICE,4,2,0,MANQUE_LIEU
Rixe importante près de l'école maternelle.,POLICE,3,2,4,MANQUE_CONTEXTE
"Non, je suis pas ici pour jouer.",NON_URGENT,1,1,0,MANQUE_LIEU
"Ah ben non, on est pas dans un jeu vidéo.",NON_URGENT,1,1,0,MANQUE_LIEU
J'ai perdu mon manche de gourou.,NON_URGENT,2,1,0,MANQUE_LIEU
Mon écran est juste un peu froid.,NON_URGENT,2,1,0,MANQUE_LIEU
"J'ai une erreur sur mon terminal, je sais pas quoi faire.",NON_URGENT,3,1,0,MANQUE_CONTEXTE
Infarctus suspecté,MÉDICAL,4,1,0,MANQUE_LIEU
Serveur offline.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Intrusion critique.,CYBERSÉCURITÉ,3,2,4,MANQUE_CONTEXTE
Accès non autorisé.,CYBERSÉCURITÉ,3,2,4,MANQUE_LIEU
Service défaillant.,CYBERSÉCURITÉ,3,2,4,MANQUE_LIEU
Intrusion détectée.,CYBERSÉCURITÉ,3,2,4,MANQUE_LIEU
Coulée de boue ! Qu'est-ce que c'est ? Où est la sortie ?,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Panic ! Évitez les eaux sèches.,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_CONTEXTE
Quelqu'un aidez-moi ! Je suis bloqué.,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_LIEU
C'est une catastrophe ! Qui peut m'aider ?,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_CONTEXTE
Fuyez ! C'est dangereux.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Incendie!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Mon chien est sauvage !,ANIMALIER,4,1,0,MANQUE_LIEU
Ma maison est en péril !,ANIMALIER,4,1,0,MANQUE_LIEU
Mon chien va manger tout !,ANIMALIER,4,1,0,MANQUE_LIEU
Serveur down,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Intrusion suspecte,CYBERSÉCURITÉ,3,2,4,MANQUE_CONTEXTE
Alerte rouge,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
DDoS détecté,CYBERSÉCURITÉ,3,2,4,MANQUE_CONTEXTE
Intrusion confirmée,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
TGV bloqué? Oui!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Accident TGV! Urgent!,TRANSPORT & MOBILITÉ,3,3,2,MANQUE_CONTEXTE
Attendez! TGV dérouté.,TRANSPORT & MOBILITÉ,2,2,4,MANQUE_LIEU
Problème TGV? Résolu!,TRANSPORT & MOBILITÉ,1,1,0,COMPLET
Train bloqué! C'est incroyable.,TRANSPORT & MOBILITÉ,4,2,2,MANQUE_LIEU
SOS pluie,SERVICES URBAINS,2,3,0,MANQUE_LIEU
Accident autoroute ! Urgent!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"Véhicule bloqué, aidez-moi!",TRANSPORT & MOBILITÉ,3,2,4,MANQUE_LIEU
Arêt accident route !,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Problème routier ! Aidez!,TRANSPORT & MOBILITÉ,3,2,4,MANQUE_LIEU
Véhicule accidenté ! Urgent!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Réseau coupé chez moi,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Ma connexion internet est défaillante,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon ordinateur ne répond pas aux commandes,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon ordinateur est complètement cassé,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Ma connexion wifi est instable,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Identifie source de fuite!,CYBERSÉCURITÉ,3,2,2,MANQUE_LIEU
Contrôles d'accès faibles!,CYBERSÉCURITÉ,4,3,0,MANQUE_LIEU
Sauvegarde des données!,CYBERSÉCURITÉ,3,2,4,MANQUE_LIEU
Mise à jour système!,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Armée agresseurs!,POLICE,4,1,0,MANQUE_LIEU
Agression armée ici!,POLICE,4,1,0,MANQUE_LIEU
"Armes, agresseurs sur le terrain!",POLICE,4,1,0,MANQUE_LIEU
Aggression armée! Urgent!,POLICE,4,1,0,MANQUE_LIEU
"Armes, agresseurs! Appel urgent!",POLICE,4,1,0,MANQUE_LIEU
Un chien dangereux !,ANIMALIER,4,1,0,MANQUE_LIEU
Alerte : Chien menaçant dans le quartier !,ANIMALIER,3,2,2,MANQUE_IDENTIFIANT
"Chien errant, quelqu'un ?!",ANIMALIER,2,1,0,MANQUE_LIEU
"Un chien dangereux, aide immédiate !",ANIMALIER,4,2,2,MANQUE_CONTEXTE
"Chien féroce, quelqu'un ?",ANIMALIER,3,1,0,MANQUE_LIEU
Autoroute accidentée.,TRANSPORT & MOBILITÉ,3,2,4,MANQUE_CONTEXTE
Véhicule bloqué.,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
