texte,label,priorite
"Ascenseur bloqué avec plusieurs personnes - rue de la Paix, Lille",POMPIER,MOYENNE
"Feu de structure dans un immeuble d'habitation - zone industrielle, Bordeaux",POMPIER,HAUTE
"Départ de feu de forêt zone péri-urbaine - secteur centre, Bordeaux",POMPIER,HAUTE
"Feu de poubelle se propageant à un véhicule - secteur centre, Lille",POMPIER,HAUTE
"Différend familial violent avec menaces - zone industrielle, Lyon",POLICE,MOYENNE
"Chat coincé sur un toit à grande hauteur - secteur centre, Bordeaux",POMPIER,BASSE
"Feu de structure dans un immeuble d'habitation - rue de la Paix, Lille",POMPIER,HAUTE
"Signalement de trafic de stupéfiants dans un hall - zone industrielle, Marseille",POLICE,BASSE
"Tapage nocturne persistant et cris - secteur centre, Paris",POLICE,BASSE
"Alerte monoxyde de carbone dans une école - secteur centre, Paris",POMPIER,HAUTE
"Feu de structure dans un immeuble d'habitation - zone industrielle, Lyon",POMPIER,HAUTE
"Cambriolage en cours signalé par un voisin - avenue de la République, Lyon",POLICE,MOYENNE
"Feu de structure dans un immeuble d'habitation - boulevard Victor Hugo, Bordeaux",POMPIER,HAUTE
"Cambriolage en cours signalé par un voisin - avenue de la République, Paris",POLICE,MOYENNE
"Véhicule suspect stationné devant une banque - boulevard Victor Hugo, Paris",POLICE,BASSE
"Manifestation non déclarée avec dégradations - boulevard Victor Hugo, Bordeaux",POLICE,MOYENNE
"Feu de poubelle se propageant à un véhicule - boulevard Victor Hugo, Marseille",POMPIER,HAUTE
"Différend familial violent avec menaces - zone industrielle, Marseille",POLICE,MOYENNE
"Cambriolage en cours signalé par un voisin - rue de la Paix, Marseille",POLICE,MOYENNE
"Agression à main armée signalée sur la voie publique - secteur centre, Lyon",POLICE,HAUTE
"Tapage nocturne persistant et cris - rue de la Paix, Bordeaux",POLICE,BASSE
"Cambriolage en cours signalé par un voisin - zone industrielle, Lyon",POLICE,MOYENNE
"Personne errante et confuse sur l'autoroute - rue de la Paix, Bordeaux",POLICE,BASSE
"Différend familial violent avec menaces - secteur centre, Lille",POLICE,MOYENNE
"Départ de feu de forêt zone péri-urbaine - secteur centre, Bordeaux",POMPIER,HAUTE
"Feu de poubelle se propageant à un véhicule - boulevard Victor Hugo, Bordeaux",POMPIER,HAUTE
"Signalement de trafic de stupéfiants dans un hall - zone industrielle, Lyon",POLICE,BASSE
"Véhicule suspect stationné devant une banque - avenue de la République, Bordeaux",POLICE,BASSE
"Agression à main armée signalée sur la voie publique - avenue de la République, Lille",POLICE,HAUTE
"Fuite de gaz suspecte dans une cave - rue de la Paix, Paris",POMPIER,HAUTE
"Agression à main armée signalée sur la voie publique - secteur centre, Marseille",POLICE,HAUTE
"Différend familial violent avec menaces - boulevard Victor Hugo, Marseille",POLICE,MOYENNE
"Véhicule suspect stationné devant une banque - avenue de la République, Bordeaux",POLICE,BASSE
"Différend familial violent avec menaces - zone industrielle, Lille",POLICE,MOYENNE
"Feu de poubelle se propageant à un véhicule - zone industrielle, Marseille",POMPIER,HAUTE
"Feu de poubelle se propageant à un véhicule - zone industrielle, Lille",POMPIER,HAUTE
"Chat coincé sur un toit à grande hauteur - rue de la Paix, Paris",POMPIER,BASSE
"Manifestation non déclarée avec dégradations - secteur centre, Marseille",POLICE,MOYENNE
"Véhicule suspect stationné devant une banque - zone industrielle, Lille",POLICE,BASSE
"Vol à l'arraché dans le centre ville - avenue de la République, Lille",POLICE,MOYENNE
"Fuite de gaz suspecte dans une cave - zone industrielle, Lille",POMPIER,HAUTE
"Manifestation non déclarée avec dégradations - avenue de la République, Paris",POLICE,MOYENNE
"Tapage nocturne persistant et cris - zone industrielle, Marseille",POLICE,BASSE
"Tapage nocturne persistant et cris - zone industrielle, Marseille",POLICE,BASSE
"Feu de poubelle se propageant à un véhicule - boulevard Victor Hugo, Paris",POMPIER,HAUTE
"Chat coincé sur un toit à grande hauteur - zone industrielle, Lille",POMPIER,BASSE
"Chat coincé sur un toit à grande hauteur - secteur centre, Lille",POMPIER,BASSE
"Départ de feu de forêt zone péri-urbaine - secteur centre, Lyon",POMPIER,HAUTE
"Véhicule suspect stationné devant une banque - secteur centre, Bordeaux",POLICE,BASSE
"Accident de la route avec personne incarcérée - rue de la Paix, Paris",POMPIER,HAUTE
"Vol à l'arraché dans le centre ville - rue de la Paix, Bordeaux",POLICE,MOYENNE
"Ascenseur bloqué avec plusieurs personnes - secteur centre, Bordeaux",POMPIER,MOYENNE
"Feu de poubelle se propageant à un véhicule - boulevard Victor Hugo, Bordeaux",POMPIER,HAUTE
"Ascenseur bloqué avec plusieurs personnes - avenue de la République, Marseille",POMPIER,MOYENNE
"Signalement de trafic de stupéfiants dans un hall - secteur centre, Lyon",POLICE,BASSE
"Fuite de gaz suspecte dans une cave - rue de la Paix, Lille",POMPIER,HAUTE
"Chat coincé sur un toit à grande hauteur - avenue de la République, Bordeaux",POMPIER,BASSE
"Cambriolage en cours signalé par un voisin - avenue de la République, Marseille",POLICE,MOYENNE
"Fuite de gaz suspecte dans une cave - rue de la Paix, Marseille",POMPIER,HAUTE
"Différend familial violent avec menaces - zone industrielle, Bordeaux",POLICE,MOYENNE
"Cambriolage en cours signalé par un voisin - secteur centre, Bordeaux",POLICE,MOYENNE
"Vol à l'arraché dans le centre ville - rue de la Paix, Paris",POLICE,MOYENNE
"Tapage nocturne persistant et cris - secteur centre, Bordeaux",POLICE,BASSE
"Manifestation non déclarée avec dégradations - boulevard Victor Hugo, Paris",POLICE,MOYENNE
"Départ de feu de forêt zone péri-urbaine - secteur centre, Bordeaux",POMPIER,HAUTE
"Tapage nocturne persistant et cris - zone industrielle, Marseille",POLICE,BASSE
"Fuite de gaz suspecte dans une cave - boulevard Victor Hugo, Paris",POMPIER,HAUTE
"Cambriolage en cours signalé par un voisin - rue de la Paix, Paris",POLICE,MOYENNE
"Fuite de gaz suspecte dans une cave - boulevard Victor Hugo, Lyon",POMPIER,HAUTE
"Feu de poubelle se propageant à un véhicule - secteur centre, Lyon",POMPIER,HAUTE
"Départ de feu de forêt zone péri-urbaine - avenue de la République, Marseille",POMPIER,HAUTE
"Personne errante et confuse sur l'autoroute - zone industrielle, Lille",POLICE,BASSE
"Inondation de sous-sol après orage violent - zone industrielle, Bordeaux",POMPIER,MOYENNE
"Véhicule suspect stationné devant une banque - rue de la Paix, Lille",POLICE,BASSE
"Véhicule suspect stationné devant une banque - boulevard Victor Hugo, Marseille",POLICE,BASSE
"Agression à main armée signalée sur la voie publique - rue de la Paix, Lille",POLICE,HAUTE
"Accident de la route avec personne incarcérée - zone industrielle, Lyon",POMPIER,HAUTE
"Alerte monoxyde de carbone dans une école - secteur centre, Lyon",POMPIER,HAUTE
"Signalement de trafic de stupéfiants dans un hall - boulevard Victor Hugo, Lyon",POLICE,BASSE
"Fuite de gaz suspecte dans une cave - zone industrielle, Marseille",POMPIER,HAUTE
"Feu de poubelle se propageant à un véhicule - rue de la Paix, Paris",POMPIER,HAUTE
"Signalement de trafic de stupéfiants dans un hall - avenue de la République, Lille",POLICE,BASSE
"Personne errante et confuse sur l'autoroute - secteur centre, Lille",POLICE,BASSE
"Accident de la route avec personne incarcérée - secteur centre, Bordeaux",POMPIER,HAUTE
"Ascenseur bloqué avec plusieurs personnes - avenue de la République, Marseille",POMPIER,MOYENNE
"Départ de feu de forêt zone péri-urbaine - secteur centre, Marseille",POMPIER,HAUTE
"Vol à l'arraché dans le centre ville - boulevard Victor Hugo, Lyon",POLICE,MOYENNE
"Départ de feu de forêt zone péri-urbaine - rue de la Paix, Lyon",POMPIER,HAUTE
"Ascenseur bloqué avec plusieurs personnes - rue de la Paix, Paris",POMPIER,MOYENNE
"Feu de poubelle se propageant à un véhicule - boulevard Victor Hugo, Lille",POMPIER,HAUTE
"Fuite de gaz suspecte dans une cave - secteur centre, Bordeaux",POMPIER,HAUTE
"Véhicule suspect stationné devant une banque - boulevard Victor Hugo, Paris",POLICE,BASSE
"Fuite de gaz suspecte dans une cave - boulevard Victor Hugo, Lyon",POMPIER,HAUTE
"Manifestation non déclarée avec dégradations - secteur centre, Paris",POLICE,MOYENNE
"Ascenseur bloqué avec plusieurs personnes - secteur centre, Bordeaux",POMPIER,MOYENNE
"Fuite de gaz suspecte dans une cave - secteur centre, Lyon",POMPIER,HAUTE
"Différend familial violent avec menaces - rue de la Paix, Bordeaux",POLICE,MOYENNE
"Ascenseur bloqué avec plusieurs personnes - rue de la Paix, Lyon",POMPIER,MOYENNE
"Personne errante et confuse sur l'autoroute - secteur centre, Bordeaux",POLICE,BASSE
"Vol à l'arraché dans le centre ville - zone industrielle, Marseille",POLICE,MOYENNE
"Différend familial violent avec menaces - zone industrielle, Lille",POLICE,MOYENNE
"Accident de la route avec personne incarcérée - avenue de la République, Lille",POMPIER,HAUTE
"Différend familial violent avec menaces - secteur centre, Marseille",POLICE,MOYENNE
"Accident de la route avec personne incarcérée - secteur centre, Lille",POMPIER,HAUTE
"Départ de feu de forêt zone péri-urbaine - rue de la Paix, Lille",POMPIER,HAUTE
"Vol à l'arraché dans le centre ville - rue de la Paix, Bordeaux",POLICE,MOYENNE
"Accident de la route avec personne incarcérée - boulevard Victor Hugo, Lille",POMPIER,HAUTE
"Fuite de gaz suspecte dans une cave - rue de la Paix, Lyon",POMPIER,HAUTE
"Véhicule suspect stationné devant une banque - boulevard Victor Hugo, Lyon",POLICE,BASSE
"Vol à l'arraché dans le centre ville - boulevard Victor Hugo, Lille",POLICE,MOYENNE
"Feu de poubelle se propageant à un véhicule - secteur centre, Lyon",POMPIER,HAUTE
"Feu de structure dans un immeuble d'habitation - avenue de la République, Lille",POMPIER,HAUTE
"Cambriolage en cours signalé par un voisin - secteur centre, Lille",POLICE,MOYENNE
"Fuite de gaz suspecte dans une cave - zone industrielle, Paris",POMPIER,HAUTE
"Agression à main armée signalée sur la voie publique - secteur centre, Bordeaux",POLICE,HAUTE
"Ascenseur bloqué avec plusieurs personnes - rue de la Paix, Marseille",POMPIER,MOYENNE
"Cambriolage en cours signalé par un voisin - boulevard Victor Hugo, Paris",POLICE,MOYENNE
"Accident de la route avec personne incarcérée - rue de la Paix, Marseille",POMPIER,HAUTE
"Vol à l'arraché dans le centre ville - boulevard Victor Hugo, Paris",POLICE,MOYENNE
"Vol à l'arraché dans le centre ville - boulevard Victor Hugo, Lille",POLICE,MOYENNE
"Agression à main armée signalée sur la voie publique - avenue de la République, Lyon",POLICE,HAUTE
"Fuite de gaz suspecte dans une cave - boulevard Victor Hugo, Marseille",POMPIER,HAUTE
"Agression à main armée signalée sur la voie publique - rue de la Paix, Paris",POLICE,HAUTE
"Alerte monoxyde de carbone dans une école - zone industrielle, Lille",POMPIER,HAUTE
"Départ de feu de forêt zone péri-urbaine - avenue de la République, Marseille",POMPIER,HAUTE
"Feu de structure dans un immeuble d'habitation - zone industrielle, Paris",POMPIER,HAUTE
"Vol à l'arraché dans le centre ville - secteur centre, Lyon",POLICE,MOYENNE
"Signalement de trafic de stupéfiants dans un hall - secteur centre, Marseille",POLICE,BASSE
"Signalement de trafic de stupéfiants dans un hall - rue de la Paix, Lille",POLICE,BASSE
"Inondation de sous-sol après orage violent - rue de la Paix, Paris",POMPIER,MOYENNE
"Chat coincé sur un toit à grande hauteur - zone industrielle, Marseille",POMPIER,BASSE
"Chat coincé sur un toit à grande hauteur - boulevard Victor Hugo, Lyon",POMPIER,BASSE
"Manifestation non déclarée avec dégradations - avenue de la République, Lyon",POLICE,MOYENNE
"Inondation de sous-sol après orage violent - rue de la Paix, Lyon",POMPIER,MOYENNE
"Ascenseur bloqué avec plusieurs personnes - secteur centre, Bordeaux",POMPIER,MOYENNE
"Ascenseur bloqué avec plusieurs personnes - zone industrielle, Lyon",POMPIER,MOYENNE
"Ascenseur bloqué avec plusieurs personnes - rue de la Paix, Bordeaux",POMPIER,MOYENNE
"Feu de poubelle se propageant à un véhicule - zone industrielle, Bordeaux",POMPIER,HAUTE
"Tapage nocturne persistant et cris - zone industrielle, Lyon",POLICE,BASSE
"Feu de structure dans un immeuble d'habitation - boulevard Victor Hugo, Lille",POMPIER,HAUTE
"Véhicule suspect stationné devant une banque - zone industrielle, Bordeaux",POLICE,BASSE
"Véhicule suspect stationné devant une banque - avenue de la République, Bordeaux",POLICE,BASSE
"Alerte monoxyde de carbone dans une école - zone industrielle, Lyon",POMPIER,HAUTE
"Signalement de trafic de stupéfiants dans un hall - rue de la Paix, Paris",POLICE,BASSE
"Personne errante et confuse sur l'autoroute - zone industrielle, Paris",POLICE,BASSE
"Signalement de trafic de stupéfiants dans un hall - avenue de la République, Bordeaux",POLICE,BASSE
"Manifestation non déclarée avec dégradations - rue de la Paix, Lyon",POLICE,MOYENNE
"Différend familial violent avec menaces - rue de la Paix, Bordeaux",POLICE,MOYENNE
"Alerte monoxyde de carbone dans une école - zone industrielle, Paris",POMPIER,HAUTE
"Inondation de sous-sol après orage violent - boulevard Victor Hugo, Marseille",POMPIER,MOYENNE
"Inondation de sous-sol après orage violent - avenue de la République, Marseille",POMPIER,MOYENNE
"Signalement de trafic de stupéfiants dans un hall - rue de la Paix, Marseille",POLICE,BASSE
"Agression à main armée signalée sur la voie publique - avenue de la République, Marseille",POLICE,HAUTE
"Accident de la route avec personne incarcérée - rue de la Paix, Lyon",POMPIER,HAUTE
"Véhicule suspect stationné devant une banque - avenue de la République, Bordeaux",POLICE,BASSE
"Agression à main armée signalée sur la voie publique - avenue de la République, Lille",POLICE,HAUTE
"Manifestation non déclarée avec dégradations - rue de la Paix, Bordeaux",POLICE,MOYENNE
"Personne errante et confuse sur l'autoroute - boulevard Victor Hugo, Lille",POLICE,BASSE
"Agression à main armée signalée sur la voie publique - rue de la Paix, Lyon",POLICE,HAUTE
"Feu de structure dans un immeuble d'habitation - avenue de la République, Marseille",POMPIER,HAUTE
"Signalement de trafic de stupéfiants dans un hall - avenue de la République, Marseille",POLICE,BASSE
"Manifestation non déclarée avec dégradations - rue de la Paix, Bordeaux",POLICE,MOYENNE
"Alerte monoxyde de carbone dans une école - secteur centre, Lyon",POMPIER,HAUTE
"Différend familial violent avec menaces - secteur centre, Lyon",POLICE,MOYENNE
"Cambriolage en cours signalé par un voisin - boulevard Victor Hugo, Lyon",POLICE,MOYENNE
"Personne errante et confuse sur l'autoroute - avenue de la République, Marseille",POLICE,BASSE
"Cambriolage en cours signalé par un voisin - boulevard Victor Hugo, Lille",POLICE,MOYENNE
"Cambriolage en cours signalé par un voisin - avenue de la République, Lille",POLICE,MOYENNE
"Véhicule suspect stationné devant une banque - boulevard Victor Hugo, Paris",POLICE,BASSE
"Inondation de sous-sol après orage violent - secteur centre, Paris",POMPIER,MOYENNE
"Feu de structure dans un immeuble d'habitation - rue de la Paix, Bordeaux",POMPIER,HAUTE
"Tapage nocturne persistant et cris - rue de la Paix, Lyon",POLICE,BASSE
"Départ de feu de forêt zone péri-urbaine - zone industrielle, Lille",POMPIER,HAUTE
"Personne errante et confuse sur l'autoroute - zone industrielle, Marseille",POLICE,BASSE
"Alerte monoxyde de carbone dans une école - secteur centre, Lille",POMPIER,HAUTE
"Ascenseur bloqué avec plusieurs personnes - secteur centre, Lyon",POMPIER,MOYENNE
"Manifestation non déclarée avec dégradations - avenue de la République, Marseille",POLICE,MOYENNE
"Différend familial violent avec menaces - secteur centre, Lyon",POLICE,MOYENNE
"Alerte monoxyde de carbone dans une école - boulevard Victor Hugo, Lyon",POMPIER,HAUTE
