ticket_fr,domaine_cible
Quel est le lien entre le taux métabolique et la production de radicaux libres et la durée de vie humaine ? Quels sont les moyens médicalement prouvés de contrôler le taux métabolique et la production de radicaux libres ?,MÉDICAL
Comment les alternatives à la warfarine peuvent-elles fonctionner ?,MÉDICAL
Comment les alternatives à la warfarine peuvent-elles fonctionner ?,MÉDICAL
Comment diagnostique-t-on la toxicomanie ?,MÉDICAL
Comment diagnostique-t-on la toxicomanie ?,MÉDICAL
Combien de temps faut-il pour qu'un ligament déchiré du genou guérisse ?,MÉDICAL
Combien de temps faut-il pour qu'un ligament déchiré du genou guérisse ?,MÉDICAL
"Combien de temps faut-il normalement à un homme pour éjaculer, et à quel moment l’éjaculation est-elle considérée comme prématurée ?",MÉDICAL
"Combien de temps faut-il normalement à un homme pour éjaculer, et à quel moment l’éjaculation est-elle considérée comme prématurée ?",MÉDICAL
Combien de temps faut-il pour que mes niveaux de vitamine D reviennent à la normale (environ 70-80) ? le mien a 29 ans et je prends 2 000 ius/jour et j'essaie de profiter du soleil en Floride,MÉDICAL
Combien de temps faut-il pour que mes niveaux de vitamine D reviennent à la normale (environ 70-80) ? le mien a 29 ans et je prends 2 000 ius/jour et j'essaie de profiter du soleil en Floride,MÉDICAL
Combien de temps faut-il pour guérir d’une inversion de tubuligation ?,MÉDICAL
Combien de temps faut-il pour guérir d’une inversion de tubuligation ?,MÉDICAL
Combien de temps est-il normal qu'une articulation coincée dans votre pied dure jusqu'au talon ?,MÉDICAL
Combien de temps est-il normal qu'une articulation coincée dans votre pied dure jusqu'au talon ?,MÉDICAL
Combien de temps devriez-vous attendre un ISRS (fluvoxamine) si vous ne constatez aucune amélioration ? Combien de temps lui accorderez-vous pour être sûr qu’il n’y aura pas d’amélioration ?,MÉDICAL
Combien de temps devriez-vous attendre un ISRS (fluvoxamine) si vous ne constatez aucune amélioration ? Combien de temps lui accorderez-vous pour être sûr qu’il n’y aura pas d’amélioration ?,MÉDICAL
Combien de temps auriez-vous besoin de prendre un congé si vous souffrez d'une dépression nerveuse due au travail ?,MÉDICAL
Combien de temps auriez-vous besoin de prendre un congé si vous souffrez d'une dépression nerveuse due au travail ?,MÉDICAL
Combien d’heures faut-il marcher pour constater une perte de poids ? Combien de temps faudra-t-il avant de constater une perte de poids notable ?,MÉDICAL
Combien d’heures faut-il marcher pour constater une perte de poids ? Combien de temps faudra-t-il avant de constater une perte de poids notable ?,MÉDICAL
Quelle quantité dois-je prendre 500 mg de biotine ?,MÉDICAL
Quelle quantité dois-je prendre 500 mg de biotine ?,MÉDICAL
De quelle taille une fille grandira-t-elle après le début de ses règles ?,MÉDICAL
De quelle taille une fille grandira-t-elle après le début de ses règles ?,MÉDICAL
Le mari prend du prograf et pourrait avoir un cancer ; les cancers se propageront-ils rapidement avec prograf ?,MÉDICAL
Le mari prend du prograf et pourrait avoir un cancer ; les cancers se propageront-ils rapidement avec prograf ?,MÉDICAL
"Je suis enceinte d'environ 15 semaines et j'ai du mal à dormir, que puis-je prendre pour m'aider à dormir. Merci?",MÉDICAL
"Je suis enceinte d'environ 15 semaines et j'ai du mal à dormir, que puis-je prendre pour m'aider à dormir. Merci?",MÉDICAL
"Je suis une fille, mon sperme est un peu mousseux et épais. filandreux aussi. Je n'ai aucun symptôme, mais est-ce normal ?",MÉDICAL
"Je suis une fille, mon sperme est un peu mousseux et épais. filandreux aussi. Je n'ai aucun symptôme, mais est-ce normal ?",MÉDICAL
Je prends actuellement de la lévothyroxine. 125 mg pour l'hypothyroïdie et tentative de reprise de la musculation. Est-il sécuritaire de prendre un supplément de BCAA ?,MÉDICAL
Je prends actuellement de la lévothyroxine. 125 mg pour l'hypothyroïdie et tentative de reprise de la musculation. Est-il sécuritaire de prendre un supplément de BCAA ?,MÉDICAL
"J'ai mal au ventre, que dois-je faire ?",MÉDICAL
"J'ai mal au ventre, que dois-je faire ?",MÉDICAL
"J'ai du mal à trouver des informations. Sur la réussite d'une fusion lombaire à 3 niveaux avec un stimulateur interne. Fusion précédente, pas de croissance. S'il vous plaît, aidez-moi ?!?",MÉDICAL
"J'ai du mal à trouver des informations. Sur la réussite d'une fusion lombaire à 3 niveaux avec un stimulateur interne. Fusion précédente, pas de croissance. S'il vous plaît, aidez-moi ?!?",MÉDICAL
"Je subis une intervention chirurgicale à l'intérieur de la cheville droite pour une masse de 1,4 cm qui se trouve entre l'os et le nerf, le nerf pourrait être connecté. Quelle sera la taille de l'incision. ?",MÉDICAL
"Je subis une intervention chirurgicale à l'intérieur de la cheville droite pour une masse de 1,4 cm qui se trouve entre l'os et le nerf, le nerf pourrait être connecté. Quelle sera la taille de l'incision. ?",MÉDICAL
"Je peux sentir un petit ganglion lymphatique dans mon cou, le médecin a dit que sa taille de 9 m est normale. Je ne m'inquiète pas, mais je ne sens pas le reste du ganglion lymphatique.",MÉDICAL
"Je peux sentir un petit ganglion lymphatique dans mon cou, le médecin a dit que sa taille de 9 m est normale. Je ne m'inquiète pas, mais je ne sens pas le reste du ganglion lymphatique.",MÉDICAL
"J'ai l'impression que la dépression et l'anxiété gâchent ma vie, besoin de conseils ?",MÉDICAL
"J'ai l'impression que la dépression et l'anxiété gâchent ma vie, besoin de conseils ?",MÉDICAL
"Si je me sens suicidaire, que dois-je faire ?",MÉDICAL
"Si je me sens suicidaire, que dois-je faire ?",MÉDICAL
"Si du pus apparaît occasionnellement dans les selles, y a-t-il un problème ?",MÉDICAL
"Si du pus apparaît occasionnellement dans les selles, y a-t-il un problème ?",MÉDICAL
"Si vous prenez régulièrement un moyen de contraception, que vous en manquez une la seule nuit où vous avez eu des relations sexuelles en 1 an (pas de relations sexuelles après), puis que vous continuez à en prendre régulièrement par la suite, comment est-il possible de tomber enceinte de jumeaux ?",MÉDICAL
"Si vous prenez régulièrement un moyen de contraception, que vous en manquez une la seule nuit où vous avez eu des relations sexuelles en 1 an (pas de relations sexuelles après), puis que vous continuez à en prendre régulièrement par la suite, comment est-il possible de tomber enceinte de jumeaux ?",MÉDICAL
J'ai été mordu par un insecte au niveau du mollet. Il est meurtri depuis presque un mois maintenant. Ce n'est pas des démangeaisons mais c'est un gonflement et une douleur lorsque je plie le genou ?,MÉDICAL
J'ai été mordu par un insecte au niveau du mollet. Il est meurtri depuis presque un mois maintenant. Ce n'est pas des démangeaisons mais c'est un gonflement et une douleur lorsque je plie le genou ?,MÉDICAL
"J'ai des douleurs abdominales qui me réveillent tous les jours, des nausées tout le temps, je n'arrive pas à finir des repas complets, j'ai des vertiges quand je me lève. Cela se produit depuis 2-3 semaines ?",MÉDICAL
"J'ai des douleurs abdominales qui me réveillent tous les jours, des nausées tout le temps, je n'arrive pas à finir des repas complets, j'ai des vertiges quand je me lève. Cela se produit depuis 2-3 semaines ?",MÉDICAL
"J'ai eu Paragard 14 mois, 12 jours de retard dois-je attendre pour voir si je rate mon prochain cycle ?",MÉDICAL
"J'ai eu Paragard 14 mois, 12 jours de retard dois-je attendre pour voir si je rate mon prochain cycle ?",MÉDICAL
"J'ai une sensibilité/un gonflement devant mon oreille droite, plus visible lorsque la bouche est ouverte, j'ai l'impression que cela pourrait être le haut de la mâchoire. Douleur aiguë au niveau des oreilles également ?",MÉDICAL
"J'ai une sensibilité/un gonflement devant mon oreille droite, plus visible lorsque la bouche est ouverte, j'ai l'impression que cela pourrait être le haut de la mâchoire. Douleur aiguë au niveau des oreilles également ?",MÉDICAL
J'ai juste besoin de savoir si un antidépresseur à faible dose avec Vyvanse (lisdexamfétamine) aide à ne pas souffrir de dépression lorsque vous arrêtez de prendre Vyvanse (lisdexamfétamine) le week-end ?,MÉDICAL
J'ai juste besoin de savoir si un antidépresseur à faible dose avec Vyvanse (lisdexamfétamine) aide à ne pas souffrir de dépression lorsque vous arrêtez de prendre Vyvanse (lisdexamfétamine) le week-end ?,MÉDICAL
Je suis enceinte de 16 semaines et la peau du côté gauche de mon ventre et de mon dos est sensible et extrêmement douloureuse au toucher. Mais je n'ai aucune éruption cutanée. Pourquoi?,MÉDICAL
Je suis enceinte de 16 semaines et la peau du côté gauche de mon ventre et de mon dos est sensible et extrêmement douloureuse au toucher. Mais je n'ai aucune éruption cutanée. Pourquoi?,MÉDICAL
Je suis au lycée. Je dois parier avant 20h00 pour dormir 9 heures. Je me retrouve à dire jusqu'à 23h00. Que puis-je faire pour me coucher à l'heure ?,MÉDICAL
Je suis au lycée. Je dois parier avant 20h00 pour dormir 9 heures. Je me retrouve à dire jusqu'à 23h00. Que puis-je faire pour me coucher à l'heure ?,MÉDICAL
"Je ne suis pas sûr, mais la maladie de Huntington est-elle une maladie congénitale ?",MÉDICAL
"Je ne suis pas sûr, mais la maladie de Huntington est-elle une maladie congénitale ?",MÉDICAL
Le yoga m'intéresse mais je ne sais pas lequel faire pour m'aider à me détendre. Que dois-je faire?,MÉDICAL
Le yoga m'intéresse mais je ne sais pas lequel faire pour m'aider à me détendre. Que dois-je faire?,MÉDICAL
Je ressens souvent ces étranges frissons dans mon ventre. Mon estomac tremble. Ça me fait flipper. Qu'est-ce que ça pourrait être ?,MÉDICAL
Je ressens souvent ces étranges frissons dans mon ventre. Mon estomac tremble. Ça me fait flipper. Qu'est-ce que ça pourrait être ?,MÉDICAL
"Je me suis piqué sur un rosier KO vendredi dernier. Le gonflement a un peu diminué, mais il fait toujours mal/démange à deux endroits. Est-ce infecté ?",MÉDICAL
"Je me suis piqué sur un rosier KO vendredi dernier. Le gonflement a un peu diminué, mais il fait toujours mal/démange à deux endroits. Est-ce infecté ?",MÉDICAL
"Passer de 40 mg de Nexium à 20 mg de Nexium puis 10 mg de Nexium granulés est-il un bon moyen de sevrage ? Un arrêt soudain, j'entends, peut entraîner un rebond sévère.",MÉDICAL
"Passer de 40 mg de Nexium à 20 mg de Nexium puis 10 mg de Nexium granulés est-il un bon moyen de sevrage ? Un arrêt soudain, j'entends, peut entraîner un rebond sévère.",MÉDICAL
Est-il acceptable pour les jeunes de 18 ans de suivre des cours de thermogénie ?,MÉDICAL
Est-il acceptable pour les jeunes de 18 ans de suivre des cours de thermogénie ?,MÉDICAL
Est-il acceptable pour maman d'allaiter tout en prenant de la prednisone ?,MÉDICAL
Est-il acceptable pour maman d'allaiter tout en prenant de la prednisone ?,MÉDICAL
"Est-il possible de pouvoir arrêter les ISRS que vous prenez un jour et d'avoir été totalement rétabli du TOC, donc de ne plus avoir besoin de médicaments ?",MÉDICAL
"Est-il possible de pouvoir arrêter les ISRS que vous prenez un jour et d'avoir été totalement rétabli du TOC, donc de ne plus avoir besoin de médicaments ?",MÉDICAL
Est-il possible d’inverser l’atrophie cutanée provoquée par une utilisation excessive de stéroïdes topiques ?,MÉDICAL
Est-il possible d’inverser l’atrophie cutanée provoquée par une utilisation excessive de stéroïdes topiques ?,MÉDICAL
Est-il sécuritaire de prendre de l’huile de poisson et du lisinopril ensemble ?,MÉDICAL
Est-il sécuritaire de prendre de l’huile de poisson et du lisinopril ensemble ?,MÉDICAL
Est-il sécuritaire de prendre du Tylenol (acétaminophène) Cold Multi Symptom Nighttime et 10 mg de mélatonine ?,MÉDICAL
Est-il sécuritaire de prendre du Tylenol (acétaminophène) Cold Multi Symptom Nighttime et 10 mg de mélatonine ?,MÉDICAL
Le lévaquin (lévofloxacine) est-il utilisé pour les diverticules ?,MÉDICAL
Le lévaquin (lévofloxacine) est-il utilisé pour les diverticules ?,MÉDICAL
"Je fume et bois de l'alcool, mon sperme est-il en bonne santé ? Est-ce que cela peut durer 7 jours à l’intérieur de l’utérus ?",MÉDICAL
"Je fume et bois de l'alcool, mon sperme est-il en bonne santé ? Est-ce que cela peut durer 7 jours à l’intérieur de l’utérus ?",MÉDICAL
Existe-t-il des aliments qui affectent le volume d’éjaculation du sperme ?,MÉDICAL
Existe-t-il des aliments qui affectent le volume d’éjaculation du sperme ?,MÉDICAL
Existe-t-il une injection que je peux prendre chaque année qui réduirait ma réaction à l’herbe à puce ? J'ai demandé à l'infirmière de mon médecin et elle m'a dit qu'elle n'avait jamais entendu parler d'une telle chose.,MÉDICAL
Existe-t-il une injection que je peux prendre chaque année qui réduirait ma réaction à l’herbe à puce ? J'ai demandé à l'infirmière de mon médecin et elle m'a dit qu'elle n'avait jamais entendu parler d'une telle chose.,MÉDICAL
"Je me suis cogné le doigt en m'entraînant. Si je le laisse tranquille, est-ce que ça reviendra à la normale ? Et quel est le délai ?",MÉDICAL
"Je me suis cogné le doigt en m'entraînant. Si je le laisse tranquille, est-ce que ça reviendra à la normale ? Et quel est le délai ?",MÉDICAL
La protéine de lactosérum est-elle mauvaise pour les hommes souffrant de chute de cheveux endogène ?,MÉDICAL
La protéine de lactosérum est-elle mauvaise pour les hommes souffrant de chute de cheveux endogène ?,MÉDICAL
"Est-il sécuritaire de prendre 20 mg de Zyrtec (cétirizine) par jour ? Je le prends le matin mais 12h plus tard je souffre. Si je n'en prends pas un autre le soir, je ne dors pas.",MÉDICAL
"Est-il sécuritaire de prendre 20 mg de Zyrtec (cétirizine) par jour ? Je le prends le matin mais 12h plus tard je souffre. Si je n'en prends pas un autre le soir, je ne dors pas.",MÉDICAL
J'ai pris 20 mg de Prozac (fluoxétine) pendant 4 jours. Je n'en ai plus depuis 3 jours. Combien de temps faut-il pour sortir de mon système ?,MÉDICAL
J'ai pris 20 mg de Prozac (fluoxétine) pendant 4 jours. Je n'en ai plus depuis 3 jours. Combien de temps faut-il pour sortir de mon système ?,MÉDICAL
On m'a enlevé les amygdales et mes ganglions lymphatiques semblent être très enflés. Est-ce que cela peut être dû à des allergies ? J'ai beaucoup de drainage ?,MÉDICAL
On m'a enlevé les amygdales et mes ganglions lymphatiques semblent être très enflés. Est-ce que cela peut être dû à des allergies ? J'ai beaucoup de drainage ?,MÉDICAL
