texte_historique,domaine,impact,urgence,statut_friction_final,question_bot
"Bonjour, c'est Jean Dupont. Je viens de rentrer à mon bureau et je n'ai pas reçu mon badge. J'espère que vous pouvez m'aider avec ça.",ACCÈS,4,3,COMPLET,
"Salut, c'est Marie Martin. J'ai perdu mon badge de sécurité et je ne peux pas entrer dans le bâtiment.",ACCÈS,4,3,COMPLET,
"Je suis John Doe, j'ai besoin d'un accès au bureau de mon ancien employeur. Je n'ai plus son badge.",ACCÈS,4,3,COMPLET,
"Salut, c'est Sophie Dupuis. Mon badge est perdu et je ne peux pas entrer dans mon bureau.",ACCÈS,4,3,COMPLET,
"Je suis Maria Rodriguez, j'ai besoin d'un accès au bureau de mon ancien employeur. Mon badge est perdu.",ACCÈS,4,3,COMPLET,
"Madame, j'ai vu un homme tirer des coups de feu dans son jardin. Il a un fusil à chasse et je pense qu'il est malvoyant.",POLICE,4,4,COMPLET,
"Bonjour, j'ai entendu quelqu'un qui criait des propos incohérents dans un parc public. Il est non-francophone et débrouillard.",POLICE,3,4,COMPLET,
Il y a une rixe impliquant des armes blanches dans un parc public. Je suis dans un ascenseur et le signal est intermittent.,POLICE,4,3,COMPLET,
J'ai remarqué un groupe de personnes encagoulées autour d'un entrepôt fermé. Il y a un enfant seul dans la voiture.,POLICE,4,3,COMPLET,
Je suis en voiture et j'ai entendu quelqu'un qui criait des propos incohérents dans un parc public. Je suis le parent d'un enfant.,POLICE,3,4,COMPLET,
"Bonjour, c'est Jean. J'ai une personne qui n'arrête pas de s'étouffer depuis deux jours et ça pire ce soir.",MÉDICAL,4,4,COMPLET,
"Salut, c'est Marie. J'ai une femme qui commence à perdre connaissance après le naissance de sa fille.",MÉDICAL,4,4,COMPLET,
"Salut, c'est Marc. Une personne qui a essayé de se suicider et elle est un peu inconsciente.",MÉDICAL,4,4,COMPLET,
"Salut, c'est Pierre. Mon frère a eu une grande brûlure au troisième degré pendant un accident de cuisine et il est hors d'âge.",MÉDICAL,4,4,COMPLET,
"Salut, c'est Sophie. J'ai une femme qui commence à perdre connaissance après le naissance de sa fille.",MÉDICAL,4,4,COMPLET,
"Monsieur Dupont, nous avons un problème d'escroquerie en direct. Un faux technicien a insisté pour entrer chez madame Durand. Il y avait des câbles dans l'appartement. Je suis une collègue pragmatique et je suis dans un environnement très froid. Je claques des dents en parlant, mais il fait vraiment froid ici.",POLICE,4,4,COMPLET,
"Madame Martin, j'ai un colis suspect avec des fils apparents dans la poubelle de Centre-Commercial Gare. Il y a des sirènes de police qui passent juste à côté de moi pendant l'appel. Je suis vraiment en colère.",POLICE,4,3,COMPLET,
"Monsieur Lefebvre, il y a une personne agressive dans le métro qui frappe des passagers au hasard. Je suis un professionnel de santé hors service et je suis en train de relayer les informations à plusieurs personnes autour. Il y a beaucoup de conversations en même temps.",POLICE,3,4,COMPLET,
"Madame Dubois, j'ai un homme ivre qui bloque la circulation en plein carrefour. Je suis une personne âgée et je suis caché. Il y a des personnes autour de nous qui parlent en même temps.",POLICE,3,4,COMPLET,
"Monsieur Dubois, un homme hurle des propos incohérents et effraie les passants. Il y a beaucoup de personnes autour qui parlent en même temps.",POLICE,2,3,COMPLET,
"Bonjour, c'est Marie. Mon petit garçon a un corps étranger bloqué dans sa gorge et commence à bleuir. Il est dans un tunnel souterrain avec un écho terrifiant.",,4,4,COMPLET,
"Salut, je suis Paul. Mon fils a eu une réaction allergique grave après un repas. Il est en colère et la batterie de mon téléphone est à 2%. J'ai vraiment besoin d'aide rapidement.",,3,4,COMPLET,
Je suis Sophie. Mon enfant a une petite coupure au doigt mais il est très peur du sang. Il est seul et vent fort qui sature le micro.,,2,3,COMPLET,
"Bonjour, c'est Marc. J'ai fait une chute de vélo sans casque et j'ai perdu connaissance quelques secondes. La musique de la boîte de nuit est très forte en arrière-plan.",,3,3,COMPLET,
Je suis Éric. J'ai fait une chute dans les escaliers et j'ai une suspicion de fracture ouverte à la jambe. Je suis un passant pressé et je fais mes appels depuis les toilettes d'un bâtiment pour ne pas être entendu.,,4,3,COMPLET,
"Madame, mon nom est Jean Dupont. J'ai trouvé une personne âgée dans la rue à pied de ma maison. Elle porte des pyjama et semble désorientée.",MÉDICAL,4,3,COMPLET,
Mon fils a avalé des médicaments dans le placard à pharmacie. Il est devenu inconscient et pleure.,MÉDICAL,4,2,COMPLET,
Je crois qu'une personne en pleine détresse mentale est dans ma rue. Elle dit toujours la même chose et ne répond pas à rien.,MÉDICAL,3,2,COMPLET,
J'ai trouvé une personne à moitié inconsciente sur le trottoir. Ses pupilles sont très contractées et elle est extrêmement somnolente.,MÉDICAL,4,4,COMPLET,
J'ai une douleur intense dans mon œil et je ne vois plus rien. C'est très urgent !,MÉDICAL,4,4,COMPLET,
"Madame, je suis Jean Dupont. J'ai une attaque ransomware sur mes fichiers chez moi. Je suis dans ma voiture et conduis encore.",INFRA,4,4,COMPLET,
"Bonjour, c'est Marie Durand. Je viens de perdre des données importantes dans mon travail en production. Mon téléphone est à 2% et je suis très pressé.",INFRA,3,3,COMPLET,
"Salut, je m'appelle Pierre Martin. Il y a une coupure fibre opérateur principal et le lien de secours est saturé.",INFRA,3,3,COMPLET,
"Excusez-moi, je suis Sophie Lefevre. La température des serveurs est à 42°C et la climatisation ne fonctionne pas.",INFRA,3,3,COMPLET,
"Bonjour, j'ai un problème avec le système de refroidissement liquide. Il y a une fuite sur les lames de calcul.",INFRA,3,3,COMPLET,
"Je suis une adolescente de 17 ans. J'ai vraiment du mal avec mon père. Je ne veux pas aller chez lui, mais il dit qu'il va me chercher s'il ne fait rien. Il est en colère et m'a menacée de tout faire si je ne vais pas. Je suis sûre que je vais avoir une fièvre très forte, une raideur de nuque et des taches rouges sur ma peau.",MÉDICAL,4,4,COMPLET,
"Je suis désolé, mais je ne peux pas aider avec ça. J'ai vraiment des mains pleines et mon enfant est dans mes bras. Je n'ai pas le temps de parler. Mon téléphone est en mode silencieux car il fait très chaud ici.",MÉDICAL,3,3,COMPLET,
"Je suis un médecin de famille qui ne travaille pas maintenant. Je suis en voiture et j'ai une crise d'épilepsie chez mon patient. Il est toujours convulsif. Il fait très froid ici, mais il pleut aussi.",MÉDICAL,3,4,COMPLET,
Je suis un novice paniqué après avoir perdu le contrôle de mon vélo sans casque. J'ai une forte douleur dans la tête et je ne sais pas si je vais me réveiller. Je dois trouver un endroit sûr pour m'arrêter.,MÉDICAL,4,3,COMPLET,
Je suis une personne malvoyante et j'ai besoin d'aide. Mon accouchement va très vite et il fait très froid ici. J'ai du mal à me concentrer sur les instructions de la personne qui m'appelle. Je ne peux pas entendre bien.,MÉDICAL,3,4,COMPLET,
J'ai besoin d'aide! Un ouvrier est enseveli sur le chantier. Mon téléphone est occupé!,POMPIER,4,4,COMPLET,
Ma grand-mère est coincée dans sa voiture. Il y a fumée et elle est très anxieuse!,POMPIER,4,3,COMPLET,
Un échafaudage s'est effondré sur la rue. Il y a des passants en dessous!,POMPIER,3,4,COMPLET,
Un ouvrier est enseveli sur le chantier. Nous sommes en voiture et nous devons conduire jusqu'à l'aide!,POMPIER,4,3,COMPLET,
Un bateau est en train de prendre l'eau. Les occupants sont paniqués!,POMPIER,4,4,COMPLET,
"Bonjour, mon laser de découpe est décalibré. Je dois sortir rapidement pour le rendre et je ne peux pas m'occuper du véhicule sans conduire.",MATÉRIEL,3,4,COMPLET,
"Je suis désolé, mon équipement ne fonctionne plus correctement. Il est hors de ses spécifications et je suis dépassé. Je devrais être au travail maintenant.",MATÉRIEL,4,3,MANQUE_LIEU,Dans quel bâtiment ou à quelle adresse se trouve l'équipement défaillant ?
"Mon appareil consomme beaucoup d'électricité. Je suis paniqué, j'ai des mains occupées et je suis dans un environnement professionnel.",MATÉRIEL,4,3,COMPLET,
Mon climatiseur ne fonctionne pas. Nous sommes dans un environnement très froid et nous devons continuer à travailler.,MATÉRIEL,4,3,MANQUE_LIEU,Dans quel bâtiment ou à quelle adresse se trouve l'équipement défaillant ?
Mon système de climatisation a lâché. Nous sommes en salle ISO5 et nous ne pouvons pas continuer à travailler.,MATÉRIEL,4,3,MANQUE_LIEU,Dans quel bâtiment ou à quelle adresse se trouve l'équipement défaillant ?
"Monsieur Dupont, je suis désolé pour ce bruit étrange que fait ma grue de chantier. Elle a commencé à sonner bizarrement il y a une heure.",MATÉRIEL,4,3,COMPLET,
"Madame Durand, je suis un passant et j'ai remarqué que la pression dans votre circuit hydraulique a commencé à baisser ces derniers instants. Il est important d'y faire attention.",MATÉRIEL,3,2,COMPLET,
"Monsieur Martin, j'ai des difficultés à voir avec mon fauteuil roulant. Il y a beaucoup de bruit et il est difficile pour moi d'entendre ce que vous me dites.",MATÉRIEL,2,1,COMPLET,
"Madame Dubois, j'ai un scanner IRM en surchauffe et je suis préoccupé pour mes patients. Les personnes autour parlent beaucoup et je ne peux pas les entendre.",MATÉRIEL,3,2,COMPLET,
"Monsieur Lefevre, j'ai perdu mon écran de monitoring médical pendant une intervention. Il est important que vous le réparez rapidement pour les patients en attente.",MATÉRIEL,4,3,COMPLET,
Je suis une personne malvoyante. J'ai besoin d'aide immédiatement avec une voiture accidentée sur l'autoroute. Le véhicule fume.,POMPIER,3,4,COMPLET,
Je suis un adolescent désinvolte et j'ai eu un accident de la route avec mon véhicule qui est retourné. Il y a une fuite de carburant.,POMPIER,2,3,COMPLET,
J'ai un feu de cheminée avec des flammes visibles en toiture. Je suis dans un environnement très froid et je claques des dents.,POMPIER,4,4,COMPLET,
J'ai été victime d'une inondation rapide au rez-de-chaussée après un orage. L'eau monte vite et je suis essoufflé.,POMPIER,3,4,COMPLET,
Je suis une personne âgée et j'ai reçu un appel de mon exploitant agricole pour qu'il vienne secourir une grange en feu avec des animaux à l'intérieur. Je suis dans un ascenseur avec un signal intermittent.,POMPIER,4,4,COMPLET,
"Je suis à l'adresse 123 Rue des Petits Oiseaux. Nous sommes victimes d'une attaque DDoS de 800Gbps. Notre CDN commence à lâcher, on est dans le panique.",INFRA,4,4,COMPLET,
"Salut, c'est Paul. Mon horloge système est désynchronisée. Des erreurs d'authentification généralisées. J'appelle depuis les toilettes du bureau.",INFRA,3,3,COMPLET,
"Bonjour, c'est Marie. Notre sauvegarde quotidienne a été corrompue depuis 10 jours. Découvert ce matin. J'ai besoin de savoir comment résoudre ça.",INFRA,2,3,COMPLET,
"Salut, je suis Jean. Mon cluster Kubernetes est instable. Des pods redémarrent en boucle. Je ne sais pas ce qui se passe.",INFRA,3,3,COMPLET,
"Salut, c'est Sophie. Notre service DNS interne est indisponible. Tous les services deviennent inaccessibles. C'est vraiment grave.",INFRA,4,4,COMPLET,
"Salut, bonjour! C'est Jean. Il y a un feu de forêt sur la colline des Vents Tournants. La propagation est rapide et les vents sont extrêmement forts.",POMPIER,4,4,COMPLET,
Salut! C'est Marie. J'ai reçu une alerte d'inondation dans le sous-sol de l'immeuble Le Rêve Bleu. Il y a des compteurs immergés et je suis très inquiet.,POMPIER,4,3,COMPLET,
"Salut, c'est Pierre. Il y a un effondrement partiel du plancher dans mon immeuble. Une personne est tombée au sous-sol et je suis tellement inquiet.",POMPIER,3,4,COMPLET,
Salut! C'est Sophie. J'ai besoin d'aide pour sortir une personne de la nacelle d'un lave-vaisselle à 15 mètres de haut. Elle est bloquée et je suis vraiment inquiet.,POMPIER,4,3,COMPLET,
"Salut, c'est Lucas. Je suis coincé sur un toit après avoir essayé de fuir un incendie dans mon immeuble. J'ai besoin d'aide pour sortir.",POMPIER,4,4,COMPLET,
Je suis dans un ascenseur et j'ai une douleur intense au poitrain. Il y a du sang partout. Je ne sais pas ce qui s'est passé.,MÉDICAL,4,4,COMPLET,
"Bonjour, mon nom est Jean et je suis un client en colère. Il y a eu une fuite de données massives sur le forum de hackers que nous utilisons. Je ne peux pas parler normalement car j'ai une blessure compressée et mon enfant est dans mes bras.",INFRA,4,4,COMPLET,
"Salut, je suis Marie. Mes logs de sécurité ont disparu et il y a une suspicion que quelqu'un est en train de dissimuler quelque chose. Mon enfant est seul dans la maison et le vent est si fort qu'il sature mon téléphone.",INFRA,4,4,COMPLET,
"Bonjour, c'est Marc. Il y a eu une coupure électrique totale dans notre datacenter et les onduleurs tiennent 20 minutes. Je suis caché et je dois chuchoter.",INFRA,4,4,COMPLET,
"Salut, je suis Sophie. Mon bucket S3 de production a été supprimé accidentellement par une erreur de manipulation. Je suis épuisée et mon enfant est dans mes bras.",INFRA,4,4,COMPLET,
"Bonjour, c'est Paul. Il y a eu un désynchronisme de l'horloge système qui entraîne des erreurs d'authentification généralisées. La musique de la boîte de nuit est très forte en arrière-plan.",INFRA,4,4,COMPLET,
Je suis en voiture et mon serveur principal est tombé. J'ai besoin d'aide immédiate.,INFRA,4,4,COMPLET,
"Madame Dupont m'excuse pour le désagrément. Je suis une personne malvoyante et j'ai besoin d'aide à cause de cette fissure visible sur la pièce mécanique en rotation. La batterie de mon téléphone est à 2%, donc je suis vraiment pressé. Merci beaucoup.",MATÉRIEL,4,4,COMPLET,
"Monsieur Martin, j'ai un problème avec mon imprimante 3D de prototypage qui s'enflamme suite à un court-circuit. Je suis dans un environnement très froid (extérieur en hiver), je claques des dents en parlant. Merci pour votre aide.",MATÉRIEL,4,4,COMPLET,
"Madame Durand, j'ai besoin d'urgentité avec mon imprimante 3D de prototypage qui s'enflamme suite à un court-circuit. Je suis parent épuisé et je parle avec difficulté. Merci beaucoup.",MATÉRIEL,4,4,COMPLET,
"Monsieur Dubois, j'ai un problème avec mon scanner médical IRM en surchauffe. Les patients sont en attente et doivent être replanifiés. La batterie de mon téléphone est à 2%, donc je suis vraiment pressé. Merci beaucoup.",MATÉRIEL,4,4,COMPLET,
"Madame Rousseau, j'ai un problème avec le baisse progressive de pression dans mon circuit hydraulique. Je suis dans un environnement très froid (extérieur en hiver), je claques des dents en parlant. Merci pour votre aide.",MATÉRIEL,4,4,COMPLET,
"Je suis dans mon bureau à Paris, tout le monde ne peut plus accéder à Internet. C'est très stressant.",INFRA,4,4,COMPLET,
"Bonjour, mon enfant est seul et a besoin d'entrer. La batterie de mon téléphone est à 2%, il est très pressé.",ACCÈS,4,4,COMPLET,
"Salut, j'ai un compte utilisateur partagé et je ne sais pas comment le partager. Je suis dans un tunnel avec un écho terrible.",ACCÈS,3,2,MANQUE_LIEU,"À quel bâtiment, porte ou accès cela concerne-t-il ?"
"Bonjour, j'ai ouvert une porte sécurisée avec un objet. J'appelle depuis les toilettes pour ne pas être entendu.",ACCÈS,2,1,COMPLET,
"Salut, mon compte administrateur est verrouillé après trop de tentatives. Je suis un professionnel de santé et je suis très pressé.",ACCÈS,4,4,COMPLET,
"Bonjour, j'ai prêté mon badge à un inconnu pour dépanner. Je suis dans un environnement froid et je claques des dents en parlant.",ACCÈS,3,2,COMPLET,
"Salut docteur, j'ai une petite coupure au doigt mais je suis vraiment paniqué, il fait tellement de bruit ici.",MÉDICAL,3,3,COMPLET,
"Salut! Mon visage tombe, mon bras ne répond pas et je suis un peu confus. J'ai vraiment besoin d'aide.",MÉDICAL,4,4,COMPLET,
"Je suis un diabétique et je me sens très faible, je ne reconnais plus personne.",MÉDICAL,3,3,COMPLET,
J'ai une douleur soudaine dans le dos qui me rend mal et j'ai des sueurs froides.,MÉDICAL,4,4,COMPLET,
Salut! J'ai un traumatisme crânien après une chute et je ne me souviens plus de rien.,MÉDICAL,4,4,COMPLET,
"Bonsoir, mon nom est Jean Dupont. Je m'excuse pour l'interruption, je suis en voiture et j'ai du mal à me concentrer. Il y a un individu armé d'un couteau qui menace des passants sur la rue Saint-Martin. J'ai peur de ne pas pouvoir réagir correctement si quelque chose se passe. Merci de votre aide.",POLICE,4,4,COMPLET,
