texte_historique,domaine,impact,urgence,statut_friction_final,question_bot
"Coupure fibre opérateur Orange sur le site de Bordeaux depuis 6h30. ERR_CONNECTION_TIMEOUT. 45 personnes sans internet ni téléphonie IP. Le lien de secours 4G bascule mais sature. Ticket ouvert chez Orange #4512. Je chuchote, je suis caché.",INFRA,3,3,COMPLET,
"Un homme agresse une femme dans la rue, c'est violent. Mon téléphone est presque déchargé.",POLICE,3,4,MANQUE_ARME,Voyez-vous une arme dans les mains de l'agresseur ?
Mon père est tombé dans le couloir. La connexion est mauvaise.,MÉDICAL,3,3,MANQUE_CONSCIENCE,Votre père réagit-il quand vous lui touchez l'épaule ou que vous lui parlez ?
J'ai une violente réaction allergique après avoir mangé.,MÉDICAL,4,4,MANQUE_ANTECEDENTS,Êtes-vous porteur d'un EpiPen ? Avez-vous déjà eu un choc anaphylactique ?
"Le serveur de base de données est tombé, messages d'erreur SQL partout. Il y a beaucoup de bruit de fond.",INFRA,4,4,MANQUE_PERIMETRE_IMPACT,Combien d'utilisateurs ou de services sont impactés ? Toute l'entreprise ou un site spécifique ?
"Mon père, 67 ans diabétique, est inconscient sur le canapé. Il respire mais ne répond pas. Il prend de la metformine. Nous sommes à son domicile, 5 allée des Marronniers, Lyon. Je chuchote, je suis caché.",MÉDICAL,4,4,COMPLET,
J'ai reçu un coup à la tête. La connexion est mauvaise.,MÉDICAL,3,3,MANQUE_SYMPTOMES,"Avez-vous perdu connaissance, même brièvement ? Avez-vous des vertiges ou des vomissements ?"
Des gens se battent à la sortie de la boîte de nuit. Je suis essoufflé.,POLICE,3,3,MANQUE_NOMBRE_INDIVIDUS,Combien d'individus sont impliqués en tant qu'agresseurs et combien en tant que victimes ?
"Il y a un incendie dans notre école, les enfants ont peur. J'ai du mal à parler.",POMPIER,4,4,MANQUE_EVACUATION,L'école est-elle en train d'être évacuée ? Connaissez-vous le nombre d'élèves présents ?
"J'ai mal à la poitrine, douleur dans le bras gauche, j'ai 58 ans et je suis cardiaque.",MÉDICAL,4,4,MANQUE_LIEU,J'envoie les secours immédiatement. Donnez-moi votre adresse exacte ou votre ville.
Un appartement brûle au 4ème étage dans ma rue. Mon téléphone est presque déchargé.,POMPIER,4,4,MANQUE_PERSONNES_PIEGES,Voyez-vous quelqu'un à une fenêtre ou sur un balcon ? Des personnes ont-elles pu sortir ?
"Douleur abdominale intense en bas à droite depuis 3h, nausées, fièvre 38.5. 19 ans, pas d'antécédent. Résidence universitaire, 12 rue du Campus, Montpellier. Je chuchote, je suis caché.",MÉDICAL,3,3,COMPLET,
"J'ai perdu connaissance quelques secondes après un choc à la tête en vélo. 31 ans, pas d'allergie. Au sol rue Victor Hugo face au numéro 22, Nantes. La connexion est mauvaise.",MÉDICAL,3,3,COMPLET,
Un ancien employé essaie d'entrer avec son badge.,ACCÈS,3,3,MANQUE_HABILITATION,Le badge est-il toujours actif dans le système ? Depuis quand cet employé a-t-il quitté la société ?
Ma femme a perdu connaissance dans la cuisine. Il y a beaucoup de bruit de fond.,MÉDICAL,4,4,MANQUE_SYMPTOMES,Respirez-vous près de sa bouche ? Est-ce qu'elle respire ? Son cœur bat-il ?
Mon genou a gonflé après une chute. J'ai du mal à parler.,MÉDICAL,2,2,MANQUE_SYMPTOMES,Pouvez-vous plier le genou ? Y a-t-il un craquement lors de la chute ?
"J'ai une coupure profonde au bras qui saigne beaucoup, 25 ans, pas d'antécédents. Je suis essoufflé.",MÉDICAL,3,3,MANQUE_LIEU,Où vous trouvez-vous exactement ? Adresse ou lieu le plus précis possible.
"Agression au couteau rue Beaubourg Paris 4ème. Agresseur homme 25 ans capuche rouge, a fui direction nord. Victime homme 40 ans, blessure bras droit, conscient, saigne beaucoup. Mon téléphone est presque déchargé.",POLICE,4,4,COMPLET,
"J'ai une douleur thoracique intense avec irradiation dans le bras gauche. J'ai 62 ans, antécédents cardiaques. Je suis au 15 rue Pasteur à Lyon. Je tremble en appelant.",MÉDICAL,4,4,COMPLET,
"VPN Cisco AnyConnect erreur 429 Too Many Connections depuis 7h. 200 télétravailleurs bloqués. Toute la direction commerciale et marketing impactée. Concentrateur VPN hébergé OVH, région Paris. Dernier audit fonctionnel hier. Je tremble en appelant.",INFRA,3,3,COMPLET,
"Collaborateur J. Martin badge rejeté depuis ce matin. Badge physique OK visuellement. Erreur rouge sur le lecteur du 3ème étage sécurisé. Employé présent depuis 3 ans, poste de développeur sénior. La connexion est mauvaise.",INFRA,2,2,COMPLET,
"Notre ligne fibre principale est coupée, code ERR_CONNECTION_REFUSED. Je suis essoufflé.",INFRA,3,3,MANQUE_PERIMETRE_IMPACT,"Quel est le périmètre de la coupure : un seul bâtiment, plusieurs sites, ou toute l'entreprise ?"
La dame tombée dans la rue s'est blessée à la jambe.,MÉDICAL,2,2,MANQUE_SYMPTOMES,Peut-elle bouger la jambe ? Voyez-vous une déformation ou un saignement important ?
"Violences conjugales au 5 impasse des Lilas, Marseille 13ème. Mon mari Paul Martin, 38 ans, m'a frappée et est parti en voiture grise, plaque AB-123-CD. Je suis blessée au visage.",POLICE,3,3,COMPLET,
"Je fais une crise d'épilepsie entre deux convulsions, je suis épileptique, 32 ans. J'ai du mal à parler.",MÉDICAL,4,4,MANQUE_LIEU,Donnez-moi votre localisation précise pour envoyer du secours.
"Mon collègue Julien, 45 ans, cardiaque connu, a une douleur thoracique intense avec irradiation dans le bras gauche. Il est conscient mais pâle. Bureau 204, bâtiment B, 15 boulevard des Capucines, Paris.",MÉDICAL,4,4,COMPLET,
"J'ai très mal, c'est insupportable.",MÉDICAL,2,3,MANQUE_ZONE_CORPS,À quel endroit du corps ressentez-vous la douleur ou avez-vous été blessé ?
J'ai mal à la gorge et du mal à avaler. Je tremble en appelant.,MÉDICAL,2,2,MANQUE_SYMPTOMES,"Avez-vous de la fièvre, un gonflement visible dans le cou ou une difficulté à respirer ?"
Il y a eu un cambriolage dans mon appartement cette nuit. Il y a beaucoup de bruit de fond.,POLICE,2,2,MANQUE_DESCRIPTION_SUSPECT,"Les suspects sont-ils encore dans les parages ? Pouvez-vous les décrire : taille, vêtements, direction de fuite ?"
"VPN Cisco AnyConnect erreur 429 Too Many Connections depuis 7h. 200 télétravailleurs bloqués. Toute la direction commerciale et marketing impactée. Concentrateur VPN hébergé OVH, région Paris. Dernier audit fonctionnel hier. Je tremble en appelant.",INFRA,3,3,COMPLET,
Il y a un incendie dans une zone industrielle près d'ici. Je tremble en appelant.,POMPIER,4,4,MANQUE_MATIERE_DANGEREUSE,"Savez-vous si des matières inflammables, des produits chimiques ou du gaz sont stockés dans ce bâtiment ?"
Accès refusé sur une porte sécurisée. Je tremble en appelant.,ACCÈS,2,2,MANQUE_TYPE_ERREUR_ACCES,S'agit-il d'un accès physique (badgeuse) ou logique (applicatif) ? Quelle porte ou système est concerné ?
"Quelqu'un demande à entrer sans badge et prétend travailler ici. Je chuchote, je suis caché.",ACCÈS,3,3,MANQUE_IDENTITE_DEMANDEUR,"Quel nom et service donne-t-il ? Ne l'autorisez pas à entrer, je vais vérifier son identité dans le système."
Mon ami a reçu un violent coup à la tête.,MÉDICAL,3,3,MANQUE_SYMPTOMES,A-t-il perdu connaissance ? Vomit-il ? Parle-t-il normalement ou semble-t-il confus ?
L'authentification Active Directory est KO pour tous les employés. Je suis essoufflé.,INFRA,4,4,MANQUE_CODE_ERREUR,Quel message d'erreur les utilisateurs voient-ils ? Les contrôleurs de domaine sont-ils joignables ?
"Un homme agresse une femme dans la rue, c'est violent.",POLICE,3,4,MANQUE_ARME,Voyez-vous une arme dans les mains de l'agresseur ?
"Serveur principal HS, erreur RAID critique, toute la compta bloquée, 45 utilisateurs, dernière sauvegarde hier 23h. Je suis essoufflé.",INFRA,4,4,MANQUE_LIEU,Sur quel site ou datacenter ce serveur est-il hébergé ? L'équipe on-site peut-elle intervenir ?
Mon père ne se sent pas bien du tout depuis ce matin. Je tremble en appelant.,MÉDICAL,2,2,MANQUE_ZONE_CORPS,À quel endroit du corps votre père ressent-il la douleur ou qu'est-ce qui vous inquiète ?
Il y a une bagarre très violente en bas de mon immeuble. Je suis essoufflé.,POLICE,3,4,MANQUE_ARME,"L'agresseur ou l'un des protagonistes est-il armé ? Couteau, arme à feu, ou autre objet ?"
On vient de me voler mon sac dans la rue. Mon téléphone est presque déchargé.,POLICE,2,2,MANQUE_DESCRIPTION_SUSPECT,Le voleur est-il encore visible ? Quelle direction a-t-il prise et comment est-il habillé ?
"Bonjour, un appartement brûle au 3ème étage, alarme déclenchée. Je suis essoufflé.",POMPIER,4,4,MANQUE_EVACUATION,"L'immeuble a-t-il été évacué ? Les résidents ont-ils pu sortir, ou des gens restent-ils bloqués ?"
"Mon voisin M. Bernard a l'air de faire un AVC : visage qui tombe à droite, bras gauche qui pend. Environ 70 ans. Je suis devant sa porte, immeuble Le Cèdre, 3 rue des Acacias, Rennes. J'ai du mal à parler.",MÉDICAL,4,4,COMPLET,
"Mon fils de 4 ans a avalé peut-être 3 comprimés de paracétamol trouvés dans le sac à main. Il n'a pas d'allergie. Nous sommes au 8 passage de la Fontaine, Nantes. Je chuchote, je suis caché.",MÉDICAL,4,4,COMPLET,
"Mon fils 6 ans a mangé des baies rouges du jardin. Il se plaint du ventre et a vomit une fois. 6 ans, pas d'allergie. Domicile 12 chemin des Muriers, Aix-en-Provence.",MÉDICAL,3,3,COMPLET,
"VPN HS pour tous les télétravilleurs, erreur 789 authentification, 120 personnes impactées, pas de sauvegarde VPN. Je suis essoufflé.",INFRA,3,3,MANQUE_LIEU,Le concentrateur VPN est-il sur votre infrastructure ou chez un prestataire ? Quel site ?
"Un homme agresse une femme avec un couteau, l'agresseur est armé, deux personnes impliquées.",POLICE,4,4,MANQUE_LIEU,Les secours et la police sont en route. Donnez-moi l'adresse ou le lieu exact maintenant.
"Mon collègue Julien, 45 ans, cardiaque connu, a une douleur thoracique intense avec irradiation dans le bras gauche. Il est conscient mais pâle. Bureau 204, bâtiment B, 15 boulevard des Capucines, Paris.",MÉDICAL,4,4,COMPLET,
"Incendie de cuisine maîtrisé partiellement, fumée dense, tout le monde évacué, pas de blessé.",POMPIER,3,3,MANQUE_LIEU,À quelle adresse se trouve le logement sinistré ?
"Mon copain fait une crise d'épilepsie, il est épileptique, 28 ans, inconscient. Mon téléphone est presque déchargé.",MÉDICAL,4,4,MANQUE_LIEU,Les secours arrivent. Donnez-moi l'adresse exacte où vous vous trouvez.
Quelqu'un force la porte de l'appartement d'en face. La connexion est mauvaise.,POLICE,3,3,MANQUE_ARME,Cette personne vous paraît-elle armée ? Y a-t-il des victimes visibles ?
"Mon collègue douleur thoracique irradiante, 52 ans, hypertendu. J'ai du mal à parler.",MÉDICAL,4,4,MANQUE_LIEU,J'envoie le SAMU. Donnez-moi l'adresse ou le nom du bâtiment où vous êtes.
"Le serveur principal est en panne, les utilisateurs ne peuvent plus travailler. Mon téléphone est presque déchargé.",INFRA,4,4,MANQUE_CODE_ERREUR,Quel message d'erreur ou code s'affiche dans les logs ou sur les postes des utilisateurs ?
La base de données de production est corrompue après une mise à jour ratée. J'ai du mal à parler.,INFRA,4,4,MANQUE_SAUVEGARDE,Avez-vous un backup récent en état de marche ? Un rollback est-il possible sur la version précédente ?
"La voisine inconsciente respire mais ne réagit pas, elle a une douleur à la tête. J'ai du mal à parler.",MÉDICAL,4,4,MANQUE_ANTECEDENTS,"Connaissez-vous l'âge de votre voisine ? A-t-elle des maladies connues (diabète, cardiaque) ?"
"Feu de cuisine 22 rue Victor Hugo Nantes, RDC. Maîtrisé partiellement avec l'extincteur. Fumée dense dans l'appartement. Personne blessée. Locataire à l'extérieur. Je suis essoufflé.",POMPIER,2,2,COMPLET,
"Mon fils a avalé un produit, il vomit, produit de nettoyage. Je tremble en appelant.",MÉDICAL,4,4,MANQUE_ANTECEDENTS,Quel est l'âge de votre fils ? A-t-il des allergies connues ou d'autres problèmes de santé ?
Accès refusé sur une porte sécurisée. La connexion est mauvaise.,ACCÈS,2,2,MANQUE_TYPE_ERREUR_ACCES,S'agit-il d'un accès physique (badgeuse) ou logique (applicatif) ? Quelle porte ou système est concerné ?
Des gens se battent à la sortie de la boîte de nuit. Mon téléphone est presque déchargé.,POLICE,3,3,MANQUE_NOMBRE_INDIVIDUS,Combien d'individus sont impliqués en tant qu'agresseurs et combien en tant que victimes ?
"VPN HS pour tous les télétravilleurs, erreur 789 authentification, 120 personnes impactées, pas de sauvegarde VPN. Je suis essoufflé.",INFRA,3,3,MANQUE_LIEU,Le concentrateur VPN est-il sur votre infrastructure ou chez un prestataire ? Quel site ?
Mon mari a chuté et ne bouge plus. J'ai du mal à parler.,MÉDICAL,4,4,MANQUE_CONSCIENCE,Votre mari répond-il ? Approchez votre oreille de sa bouche : respirez-vous son souffle ?
J'ai mal à la jambe et je ne peux plus marcher. J'ai du mal à parler.,MÉDICAL,3,3,MANQUE_SYMPTOMES,"Y a-t-il une déformation visible, un gonflement, et la jambe supporte-t-elle votre poids ?"
"Odeur de gaz très forte dans l'immeuble, résidents évacués, aucune flamme visible. Je suis essoufflé.",POMPIER,3,4,MANQUE_LIEU,Quelle est l'adresse de l'immeuble pour couper l'alimentation en gaz ?
"Mon père souffre énormément au ventre, fièvre 39, 67 ans, diabétique. Mon téléphone est presque déchargé.",MÉDICAL,3,3,MANQUE_LIEU,Quelle est l'adresse de votre père pour que les secours puissent venir ?
"Il y a une bagarre dans la rue, c'est très violent. Je suis essoufflé.",POLICE,3,4,MANQUE_NOMBRE_INDIVIDUS,Combien de personnes se battent ? Y a-t-il des blessés à terre ?
"Braquage en cours Banque Crédit Mutuel 22 boulevard Gambetta Rennes. Deux hommes cagoulés, armes à feu. Otages à l'intérieur, environ 8 personnes. J'appelle depuis la rue. Mon téléphone est presque déchargé.",POLICE,4,4,COMPLET,
"Il y a un feu dans notre immeuble, l'alarme sonne.",POMPIER,4,4,MANQUE_PERSONNES_PIEGES,Y a-t-il encore des résidents dans l'immeuble à votre connaissance ?
"Fuite de gaz importante 8 avenue Pasteur Toulouse. Odeur très forte, immeuble de 5 étages. Résidents en cours d'évacuation. Aucune flamme visible pour l'instant. Je tremble en appelant.",POMPIER,3,4,COMPLET,
"J'ai une coupure profonde au bras qui saigne beaucoup, 25 ans, pas d'antécédents. La connexion est mauvaise.",MÉDICAL,3,3,MANQUE_LIEU,Où vous trouvez-vous exactement ? Adresse ou lieu le plus précis possible.
"Mon collègue a la poitrine douloureuse et transpire beaucoup. Je chuchote, je suis caché.",MÉDICAL,4,4,MANQUE_SYMPTOMES,La douleur irradie-t-elle vers son bras gauche ou sa mâchoire ? Peut-il respirer normalement ?
"Un homme agresse une femme avec un couteau, l'agresseur est armé, deux personnes impliquées.",POLICE,4,4,MANQUE_LIEU,Les secours et la police sont en route. Donnez-moi l'adresse ou le lieu exact maintenant.
"Vol à l'arraché place du Capitole Toulouse. Femme 60 ans attaquée par individu à vélo, sac volé. Individu direction rue Lafayette, vélo noir, homme brun 20 ans, blouson orange. J'ai du mal à parler.",POLICE,2,2,COMPLET,
Mon collègue a la poitrine douloureuse et transpire beaucoup.,MÉDICAL,4,4,MANQUE_SYMPTOMES,La douleur irradie-t-elle vers son bras gauche ou sa mâchoire ? Peut-il respirer normalement ?
"Il y a une agression en cours dans ma rue, j'entends des cris. Mon téléphone est presque déchargé.",POLICE,3,4,MANQUE_STATUT_VICTIME,Y a-t-il des blessés ? La victime est-elle encore en danger immédiat ou a-t-elle pu fuir ?
"Serveur principal HS, erreur RAID critique, toute la compta bloquée, 45 utilisateurs, dernière sauvegarde hier 23h. Je chuchote, je suis caché.",INFRA,4,4,MANQUE_LIEU,Sur quel site ou datacenter ce serveur est-il hébergé ? L'équipe on-site peut-elle intervenir ?
"Incendie appartement 3ème étage, 15 rue des Magnolias, Lyon 7ème. Flammes visibles depuis la rue. Immeuble évacué sauf famille au 4ème qui crie. Pas de produits dangereux connus. Je tremble en appelant.",POMPIER,4,4,COMPLET,
"Mon collègue Julien, 45 ans, cardiaque connu, a une douleur thoracique intense avec irradiation dans le bras gauche. Il est conscient mais pâle. Bureau 204, bâtiment B, 15 boulevard des Capucines, Paris. Je chuchote, je suis caché.",MÉDICAL,4,4,COMPLET,
"Mon père, 67 ans diabétique, est inconscient sur le canapé. Il respire mais ne répond pas. Il prend de la metformine. Nous sommes à son domicile, 5 allée des Marronniers, Lyon. Il y a beaucoup de bruit de fond.",MÉDICAL,4,4,COMPLET,
Il y a un feu dans un garage avec des voitures. Je tremble en appelant.,POMPIER,3,3,MANQUE_MATIERE_DANGEREUSE,"Y a-t-il des réservoirs de carburant, de gaz ou des véhicules électriques dans ce garage ?"
Quelqu'un suit une femme depuis plusieurs rues. Je tremble en appelant.,POLICE,3,3,MANQUE_DESCRIPTION_SUSPECT,"Décrivez le suspect : sexe, âge approximatif, vêtements, est-il toujours en train de la suivre ?"
Quelqu'un force la porte de l'appartement d'en face.,POLICE,3,3,MANQUE_ARME,Cette personne vous paraît-elle armée ? Y a-t-il des victimes visibles ?
J'ai chuté et j'ai mal au dos. Mon téléphone est presque déchargé.,MÉDICAL,2,2,MANQUE_SYMPTOMES,Ressentez-vous des fourmillements dans les membres ou avez-vous du mal à bouger ?
"Cambriolage terminé, suspect parti direction nord, homme blanc environ 30 ans, capuche noire. Je tremble en appelant.",POLICE,2,2,MANQUE_LIEU,À quelle adresse a eu lieu le cambriolage ? J'envoie une patrouille.
